% Model,Cyl_v2.mph
% Version,COMSOL 6.1.0.282
% Date,"Jan 30 2025, 14:04"
% Table,Table 3 - dmZ parity
% scale,Eigenfrequency (GHz),ooo (1),eoo (1),oeo (1),ooe (1),eeo (1),eoe (1),oee (1),eee (1)
6.6,3.179069388947799+1.9561434851070755E-5i,-4.596978732291442E-5,-0.001146000835565663,0.013880019868476524,0.004721943523452788,0.0015882752728405315,0.008166119828650065,-0.0013682637021579236,-0.1710102785904058
6.6,3.4976604622432594+2.0694920939955672E-5i,0.001083542287768578,-0.6439885910736504,0.006798427684997358,-0.0531583620189295,-0.020948865177077086,-0.006358238561007874,-0.007034157083149135,0.00615786127753315
6.6,3.531897206132423+8.731500232550403E-6i,-0.003475884374376493,-0.015176008339465426,6.871451409873053E-4,0.0067330980808645805,0.5957520151705572,0.0013828349132691369,-0.2884966775804762,-0.004715187430706695
6.6,3.5875199578960006+5.398980737473419E-5i,-0.021138830576309164,-9.649925058175662E-4,-0.0013196673283471239,-0.0015481007975637097,-7.54202786794899E-4,0.03817824962441444,0.02275503467739185,0.002170942687732935
6.6,3.7521466850718874+2.9663247755442446E-6i,4.0778771033648945E-4,0.01062252664554136,-0.03607293106230727,-0.025352200542294354,-0.022148908319876592,-0.0013337559311259184,0.019186811140712502,2.744716641063175
6.6,3.7941620332407844+2.316556445674005E-6i,-4.72630121801371E-4,-0.2542673457499153,0.001252823619487935,0.27121797572017053,0.050527309544583184,-9.502734059448764E-5,0.22349916730028163,0.10811351340759476
6.6,3.801399999006857-3.4257525166611784E-5i,-0.0022493813469041035,0.00807220932928758,-6.194078619023735E-4,0.08319730408098495,0.5966787589741724,-0.0057068095175672635,-0.7001505690295738,0.1232309495945886
6.8,3.127084800872675+2.221176043005196E-5i,-6.756249052194442E-4,-2.2617899297543154E-4,-2.0118734275076898E-5,-0.0012414527611708734,-0.003918161927145711,-1.771723882958249,0.007659223902592285,-0.006110234034537004
6.8,3.145489155088485+3.9930036304682505E-5i,-5.093752770843373E-5,-0.0010316092739820724,0.013970258157356447,0.0033441523711544344,-5.805977773556369E-4,0.04974896769864397,-0.0016458276944340614,-0.14923697438610817
6.8,3.475286917032887-8.72604615179196E-6i,-0.0011754208324744617,-0.6044432637047715,0.0032303597760927165,-0.10388291439306581,-0.019997909256970994,6.789778931263063E-4,-0.0024801660651373875,1.6789733688167552E-4
6.8,3.4982148024486217-4.2686714590831946E-5i,-4.924114289358826E-4,-0.016364669363224837,-1.4528342387006878E-4,0.005187804272343301,0.31929659239577657,0.00794349934224237,-0.42629986174793266,0.005459299273971006
6.8,3.5245818152080948+4.174075190277857E-6i,-0.016175432989479994,-0.00617820236409797,1.5583116626102442E-5,-0.0024097170912390255,0.017731476687651286,0.05108570925799323,0.03064800604880935,-0.005517039651359558
6.8,3.750236948828632-2.2747292513557732E-7i,-3.70626715410662E-4,0.01732505793061804,-0.041526460650761376,-0.04567732833226857,0.01768019241955679,8.00323269274178E-4,0.007492431386659698,2.6419654476843015
6.8,3.7665947719082418-2.2038076750281567E-5i,-0.0015893097011229693,-0.24584088346785227,-0.0076529022638431865,0.3259831363997952,-0.08766836524854202,-0.002723383924408764,0.11701366233365552,0.20802238687264435
6.8,3.774618407858998-2.5779449171627913E-5i,0.0026286059624125967,0.014041253245022277,-0.003330418258247092,-0.06416465003554199,-0.7453272088310813,0.00473070629214405,0.09399699393042722,-0.020847839138345453
7,3.115483588937208+3.896587405127992E-5i,0.0014374015737468285,-0.0013736474353441648,0.017261833938322115,8.544716599872788E-4,2.9037993668750567E-5,0.180137867317921,2.158975396545637E-4,-0.1001833574111802
7,3.117299771895446-2.32099876721532E-6i,0.006625545324186263,2.2110331084814958E-4,-0.0034030204243344978,-8.777269688161338E-4,-0.0021638397544699057,0.784120209002706,-0.0032495237639029537,0.02667539981070939
7,3.449400049967503+1.9506727570442847E-5i,8.959208186030965E-5,-0.6347993935142624,0.0034133408835692863,0.009754770716557136,0.0801262694650391,0.007182163135687841,0.0025819006391760244,0.00481937167678914
7,3.4615784122596143-2.0225861061570324E-6i,-0.009162804720557367,0.042131016947422203,6.637086720611522E-4,-0.030368697331158323,0.19464088550187747,0.036742737251386916,-0.29471974235305887,-0.001708036496434015
7,3.4663518285210975-2.3695336066092773E-5i,-0.012705216953571515,0.013629534648128914,-7.026655305292766E-4,0.012144885582894623,-0.07824472275679137,0.03127664499918034,0.23907341736186616,-0.00959288449275942
7,3.7409599886186657-3.824700728543996E-6i,-4.058671486040274E-4,-0.05645518361299011,-0.018242648428274024,-0.5172047814231708,0.04907695632891665,-4.576961828272469E-4,0.017441317818456592,1.0129686461360077
7,3.7460731354125603-3.818018390712226E-5i,4.2494925212353124E-4,0.02072602221108085,-0.01694175437727479,0.05026240371926376,-0.43668394804835947,0.001901551399477095,0.6401998103716227,1.088338047416081
7,3.749445289595414-2.1039766934177023E-5i,-0.0019318436270448058,-0.0019252619323918566,-0.03634871844917981,0.16671570924990953,0.19632729768836754,6.270196428684316E-5,-0.2954661772495339,2.274650139259704
7.199999999999999,3.087109034496358+3.2025458040778394E-5i,2.5963279728682953E-4,-0.002966116057535533,0.014109889424409324,7.922292857181475E-4,0.001978491959074371,-0.05818913934565071,3.1269954448293405E-5,-0.10627619384164308
7.199999999999999,3.1084295520341203+1.5428434362439807E-5i,0.004427875845651454,-0.0018381997879584264,1.9697648488821093E-4,6.497647274686825E-4,0.002977865448821837,1.5156290216693793,-0.005172415164195336,0.00106100640949236
7.199999999999999,3.4100011427162498-9.702327861612025E-6i,-0.01178604030826628,-0.037786305669675155,-7.528131731231126E-4,0.005632067109569386,0.026932344858950883,0.045914672905179685,-0.05866346388213547,0.003695172753779258
7.199999999999999,3.428462869134794-5.4779483569960454E-5i,1.0350337098501356E-4,-0.5990497278509831,0.0014083336188323295,0.0060547324815733525,-0.20125195898160653,-0.0035874425671770516,0.004108738939317444,-0.005108324110486465
7.199999999999999,3.4347012677741273-9.645162524651914E-5i,-0.0012535724006952536,-0.21215753268027582,0.0029669431860702214,0.03335926288116329,0.5085463567759381,-0.017758731344419135,-0.11187687127930873,-0.007053605361962333
7.199999999999999,3.7151342110426597-6.28084383420132E-5i,-9.936295283826963E-5,-0.13694598162032395,-0.004119865559331096,-0.18758403691711253,-0.43574595555461004,0.001337583774752786,0.2132232783213519,0.075938595390913
7.199999999999999,3.7174003066263026-3.436856107614903E-5i,-0.001763959365421868,-0.19922966247464663,-0.002416132578317326,-0.20906885632871497,0.3465842804884004,-0.003684950881482168,-0.0770602092762921,0.20679730402526803
7.199999999999999,3.7473540258052074-5.182325285367835E-7i,6.943418434801515E-5,-0.005281919138079343,-0.04268167089652419,0.035033379499682216,-0.005362112211726777,-0.001021954769270167,0.03435445356735653,2.8012776782789595
7.3999999999999995,3.0643256797945915+5.2277917809863904E-5i,2.91488218410094E-4,9.179463325839788E-4,0.015269993514799397,0.0011939705452960196,-0.0023274329793774237,-0.025728813404039506,0.0010937741173991516,-0.08922662230664796
7.3999999999999995,3.101662702915206+1.7392000120399413E-5i,0.004384205174971225,0.0025863823492062107,-4.787888694761018E-4,-3.1646172326260658E-6,-0.0020776540598103355,1.4767612605854286,-0.005653019173320187,0.005552792077342689
7.3999999999999995,3.3658946764087165+1.894409357342837E-5i,-0.014816173916145495,0.010025556283928,-6.870724425944068E-5,-0.008024049020511312,-0.02176091123407791,0.027997808492279605,-0.005523026142512481,0.0018026745340884998
7.3999999999999995,3.4087830308289595-3.4701373364208025E-5i,0.002001421238773297,-0.20112600915218412,1.202033881737858E-4,0.03999831607304285,-0.4651342812104252,-0.003297583699731224,0.13084286896307737,-0.0014597273523845843
7.3999999999999995,3.4126261763579584+1.399414879559612E-5i,-0.0020223211029884443,-0.6047013101773214,0.00394685188614128,0.040469938466800276,0.18657519751778961,0.013575550402658777,-0.017530981137888164,0.005130618258021261
7.3999999999999995,3.6833758907127083-5.780537584189804E-5i,0.002876113501482034,0.007526807715285619,0.0010609152922691836,0.021186571872394894,-0.3831994222560069,0.005126374794136079,-0.3439701788602288,0.03568596315011208
7.3999999999999995,3.694231078384587-8.040973044015445E-6i,-0.002656877875961681,-0.1977357514097268,-0.004278967836470958,-0.3669524678101448,-0.023072098716484975,0.0031698355948731743,-0.022081455193599595,0.18334104744381846
7.3999999999999995,3.744488474432821-3.0060082984217046E-5i,0.002229894688618248,-0.023261939177640384,0.020709688434832424,0.04030132197676485,-0.013212865962135521,0.0022574241983392834,0.013295765897096967,2.2620634267226607
7.6,3.03994965312711+6.406935101937618E-5i,-3.4173087528976194E-4,-0.002607096324032868,0.01419191594498662,0.002287057301509651,0.0010793986950599112,-0.0052860730996013156,-0.0017630774462546739,-0.0825159073221291
7.6,3.0938567161654436+3.41588559209774E-5i,0.005702296034488699,-0.0015044728282867133,2.1675968110911915E-4,-9.275638798900143E-5,-0.0014134776745625618,1.1766101518047483,-0.006704156336383452,8.573036132262235E-4
7.6,3.317759999536453+2.9001814366584607E-5i,0.001660974714720393,0.0025823100376779163,6.138952359228955E-6,-0.005068576263238336,-0.01583914827124769,-0.05697761830892376,0.017793499916094933,0.0021104883558314275
7.6,3.3812598089292973-3.0345509357248825E-5i,0.0010471099223116546,0.016005425240709803,0.0016104709055365192,-0.03244453816744783,0.06948632927391497,0.006846179161901285,-0.33013939581241264,0.004012815338184893
7.6,3.391955991942658-2.861742963615099E-5i,-9.923489416323534E-5,-0.6301020149689396,0.003984989865332319,0.002361555452903487,0.06248125203276177,-0.007791798369847884,-0.001458655012503504,0.004512776767606155
7.6,3.6475339096327937-6.505747483399235E-5i,-0.003974482841564825,0.004343418896047891,0.005680406538632787,-0.03957282766174056,0.04802554968822325,-0.010607145861599599,0.5489024159530218,0.048235941540405766
7.6,3.6663500266466778-2.7444039596196754E-5i,0.002450668822783356,-0.10441979811149173,0.0019001986584394337,-0.41607874415008606,0.015057925362371691,-9.259152494826145E-4,-0.0558175166324562,0.20486418821281474
7.6,3.6976301785563037-7.710795729414211E-5i,-0.0025758410620135633,0.010778408190081547,0.11502627043431972,0.089948435163683,0.005369670634178691,0.0010134380462173513,-0.03315952184293595,0.189139539225609
7.8,3.0186209798241026+2.3550654680594543E-5i,-5.15635052690689E-5,-7.46416852305606E-4,0.014775736678575572,0.002188769489518777,0.00116211204275668,0.007528811885722603,3.144852954968247E-4,-0.06440285690439142
7.8,3.087835668896444+1.621892138470364E-5i,-0.004799810523438371,7.369474846223439E-4,-9.380027634958363E-7,8.913312995706552E-4,3.469079146914758E-4,-1.4003618839197318,0.006068314185811795,9.095106450860424E-4
7.8,3.2743128265371233+2.2130877191783135E-5i,-0.012058843866256207,-0.003684169971147278,2.85693425232692E-4,-0.0011027873897656044,-0.00650748824901619,0.0218277248535967,-0.0068525347646085435,0.0038793632981222598
7.8,3.35603353754427+4.258951638048324E-5i,-0.0016002503665125058,-0.034718815028431785,-0.0010653784501403023,0.016568066125281562,0.3279351259925517,0.006931152046872079,-0.21873767369691094,-0.002117412307991045
7.8,3.373394279505089+1.965979039118539E-5i,0.0015334206748906232,-0.6111433581958907,0.0043133724438594945,-0.006654261874423791,-0.04077914371430626,-0.003085377545861842,-0.003731344193406443,0.004331135400137173
7.8,3.6157947443833782-1.656255230306162E-5i,-0.003777822617438444,1.1855392687520287E-4,-0.003907507511070829,-0.007419631622910304,-0.07354278384738264,-0.011302999792116766,0.44470230654611975,0.009175327394938176
7.8,3.633782628574456-1.4135794675886237E-5i,0.001076461500844757,-0.009904711394810865,8.716639481313565E-4,-0.3954458801848336,0.0031636801957086536,-0.0046610736550365545,-0.008191813728362432,0.11723792720926027
7.8,3.6454794153168883+6.696284313835486E-5i,0.0021962550247216594,0.009897056439740148,-0.11300397900748427,-0.034892232796140885,-2.877651122719163E-4,-3.874054244037278E-5,-0.03167942322085752,-0.06709295186302669
8,2.9981239835452316+3.884969997704968E-5i,-3.5963368419561243E-4,-8.221898280706482E-4,0.01938020331311241,-3.192573462582455E-4,9.811436845384913E-4,2.0212619050420134E-4,-0.004374554531077098,-0.005657578911408853
8,3.08110737006283+2.0850996036798506E-5i,0.005537418092080243,-0.00571996339927431,5.664968361075093E-4,0.0018955997022780443,-0.003669141157826114,1.0192724941183153,-0.0032038102526773787,-2.202586014914687E-4
8,3.234225744163172-7.90657035475476E-6i,-0.013729753087898719,-0.0016396878968159946,2.3596467153043105E-5,0.005515180791302732,-0.004659482597889227,0.004622625055156214,5.534508501938216E-4,-0.0023096235032380105
8,3.3287812367689726-8.694473141936764E-6i,3.492609009719209E-5,-0.007420432352448552,0.0029006119187112624,-0.022896930537808786,-0.03272945765282982,0.0031093385451605674,-0.2821392249337327,-7.022901066932111E-4
8,3.3516041531468206+6.006593046131417E-6i,4.311880204637291E-4,-0.5930692085756304,0.00412230427759102,0.04248153800138229,0.044834232249387186,-0.02450382170791531,-0.004997727879621213,-0.0018174708323858563
8,3.583832915680942-1.3319586259673809E-5i,0.004394576601437611,0.005165739655716791,-0.0031275343246535622,0.04712519052116991,-0.061892063215505284,0.013429977785003709,-0.3812434196108736,-0.00215308387170135
8,3.595215821029948-1.543087510599591E-5i,8.056232186915291E-4,-0.007793035496775985,0.0043630140760727585,0.04414563330618671,-0.011373531935450827,0.004430788626673362,0.033326300277988045,0.12210681907881563
8,3.599669893867469+6.011913486666959E-6i,-7.729843813903906E-4,-0.0017831419562417583,0.0315903542439308,-0.2935972039596194,0.02220279256198971,0.0010091686659332941,-0.04420995528045385,0.12598594021927373
8.2,2.981962512277966+1.41664652934218E-5i,1.3202869156853013E-4,0.002075345198933983,0.013635044168763152,2.477899328353977E-4,9.746153761292708E-4,0.011689412249431416,9.357661761208447E-5,-0.05243565927051388
8.2,3.077698195646118+1.2520888477933307E-5i,1.9375315575841925E-4,-0.0018576872068938113,1.3273510602407725E-4,-0.001974636340399516,-0.004917497222037853,1.7297208234161572,-0.00856710352027329,-7.694632123371181E-4
8.2,3.200456650201192-5.407530325202574E-6i,-0.009138575272371142,-9.308377444470529E-4,-1.942928804451907E-4,0.0019400656997583011,-0.01155865817402401,0.011125628850813859,-0.0014433134467771794,0.0026368832041591406
8.2,3.3136715698995527-9.19632526771695E-6i,-4.0654825421573306E-4,-0.05111964809192486,-3.056032126695675E-4,0.013960308269491423,0.3142265343039989,0.025724212734317214,-0.18580487471060508,0.003104061826904044
8.2,3.340377870049161-1.507377177044304E-5i,4.7864651076380375E-4,-0.5847168734480321,0.0034644011122759253,0.04162372707281613,-0.04427075533710048,-0.008197035646198225,0.010235341201831418,0.011449251166628427
8.2,3.5547462180146523-6.397751402516934E-5i,0.0016793810429503978,-0.020506745461774528,0.05118582591302952,0.04606268968121205,0.08597989107579738,-0.004912362315511974,0.1241434405335885,0.07989149413342966
8.2,3.557354503212156+2.6203754186895284E-5i,-7.390219985358402E-5,-0.00445133818169212,0.03559521466836986,-0.0072561899217431294,-0.12471118796322964,0.005785145418946112,-0.22964366780915296,0.05556889259674905
8.2,3.5669910118056753-4.359374174425085E-5i,0.001173755759678945,-0.019904652558067976,0.013643478382541426,-0.29118730718945157,0.024320224684148597,-0.0025232288035755,-0.0015375857688320477,0.0934720398521055
8.4,2.964349581340912+2.077167725791591E-5i,7.572036145280008E-5,-0.001812128819113164,0.014230213347131496,0.0012877282999296377,5.1281576763864E-4,0.005921745483661631,-8.513946016601506E-4,-0.04317672241588888
8.4,3.072956739613508+2.1590929852744324E-5i,-0.005527300078813595,0.001747371752155738,-2.416223479667209E-4,-4.165973013256878E-4,0.0035905023916818837,-0.8943367076926345,0.0054048304338369275,0.003864457044598868
8.4,3.16504665660959+8.924283384766836E-6i,-0.009862201731327508,-0.0011257348079397314,-2.3443977567935703E-4,0.0011157448858253455,-0.003403758047083599,-0.01691885369930812,-0.00548712198780341,0.003377048843910428
8.4,3.2925153298988716-2.0134299576148973E-5i,4.969216912503872E-4,0.027706493790886928,-6.308996347645398E-4,0.013663668865546062,-0.24360421062048482,0.01082627980855299,-0.2007773355358223,0.002358966194306103
8.4,3.321571816796304-3.539184983799455E-5i,-4.344864163158546E-4,-0.5737541164163211,0.0022742911056934188,-0.029582817801609592,-0.032098172484684356,-0.007091748330984381,-0.00601849232198377,-5.896984645254039E-4
8.4,3.5060662855308773-4.807720995644337E-5i,-8.701016118816394E-5,0.009757547507939016,-0.010213125593531977,0.008122300465868482,0.004494114053277532,-0.003623325257497395,0.012787219649922486,0.11762328625109085
8.4,3.5280803531021596-8.383057522456732E-5i,-0.00210264871563386,0.004735767381987398,-0.0017216736828683712,-0.010652960606802285,0.18668690882214836,-0.010091110557029947,0.13694213494245838,-0.007877780431728806
8.4,3.5351277211077545-4.363883544017926E-5i,-3.255415219403229E-5,-0.0862947416742691,-0.0014990599691020283,-0.1706678432147593,-0.0015112638733033312,0.0027918324535036107,0.01474408630744381,0.03531558307916528
8.6,2.9483767539732226+4.034231429193035E-5i,-1.4669476649063285E-4,-4.902504938803594E-4,-0.01586593531011187,0.002413822926564069,1.92662808780485E-4,-0.00836550101858153,8.603667253423257E-4,-0.03382308044065305
8.6,3.0673698193764936+2.953696496987665E-5i,0.0030838023574561533,-5.032507128196473E-4,2.91227592868374E-4,0.0032603089553433356,-0.0018215917650687558,-1.5477533973452513,0.010457485261212825,-0.0037096453362234216
8.6,3.1338617148030825+1.244237648371769E-5i,0.006447556148954864,-0.0018974932590083739,-0.001386484332700144,-1.2294195580890566E-4,0.006512886103546474,0.06732289055006592,0.006503670000772207,3.184693618912132E-4
8.6,3.2708964319935565+3.5545387710024837E-6i,-1.0898192386578869E-4,-0.07165906023527138,-0.0018941572114253378,0.027212547973163026,0.32828745341413235,0.023533829789559566,-0.1376855463426078,0.0025555105849529892
8.6,3.303175455892044-3.703327181429307E-5i,-0.002364460030559387,0.5414182084044008,-0.0013565585202997546,-0.06930141062458717,0.06513732922167227,0.0011472214829946308,-0.002525914004577367,-0.0057218646828207645
8.6,3.4632511919193467-5.268373763689751E-6i,-0.0022122056441508087,-0.0054559743889430285,-0.01933715504035673,-0.00961916990886032,-4.083872442903324E-4,-0.007708050880026473,-0.0046606684996721845,0.10731852068335737
8.6,3.4997069957516302-4.190685626747972E-5i,3.03752988977498E-4,-0.05813176762455893,0.003425008096698332,0.12742193504287774,-0.11594948476543587,0.007718350091971606,-0.15450528272370812,-0.02795585281942497
8.6,3.5069344816635706-3.229965814921751E-5i,0.0010496511500638333,-0.09341726163376651,0.001908626383575589,0.1201768698594798,0.04787223184477818,-0.00525473892403434,0.1370250456280312,-0.017118159617223544
