% Model,cyl_axes_v2.mph
% Version,COMSOL 6.1.0.282
% Date,"Feb 3 2025, 02:48"
% Table,Table 1 - Surface Integration 1
% scale,Eigenfrequency (GHz),m=0 (1),m=1 (1),m=2 (1),m=3 (1),m=4 (1),m=5 (1),m=6 (1)
2.6,22.812172935456864+2.9295462740100544E-8i,1.9516278465207153E-4,-0.22486016056652938,-1.036050259771543E-7,2.8769975398630984E-4,2.8817638620492394E-5,3.1149210729988525E-4,-3.7549588425233633E-4
2.6,22.83016366391485-1.8994984981452232E-6i,-2.184634191806021E-4,0.2486350930466659,-4.444825553526695E-5,-3.745604238010108E-4,1.4758311082462141E-5,-3.506624748658221E-4,3.6583140678080766E-4
2.6,24.061682165846364-1.3403675637223047E-6i,0.44112615180552167,3.004158908679961E-7,-6.903934933236282E-5,-1.6334890941278296E-4,-0.0010201200246008435,5.610514488009763E-4,2.5717672330509254E-4
2.6,24.17305797691305-2.1805366322143728E-7i,-0.0011942439309060502,-1.6317964786859685E-4,0.09900991631815978,-9.72747235236571E-5,3.064922337702844E-4,-6.98105836895547E-5,3.3704692556362284E-4
2.6,24.285099196029055-1.015888269291374E-6i,-0.6876440099606804,2.2246813353137493E-5,9.511259712107204E-5,2.1037772869485897E-4,0.0015488796895930634,-8.822920090539439E-4,-4.4767209321162866E-4
2.6,24.33806449872572+1.6977482232621768E-6i,0.0011326673163887656,1.1100482814731294E-4,0.009968673567139513,2.502143752219932E-4,-2.1253912483179896E-4,-5.6883681332923935E-5,-5.280072383921789E-4
2.6,24.757162076648548+4.0727438920784754E-6i,-2.8089051430761337E-4,0.25584939032059784,-7.911105390930041E-5,-3.671030291822728E-4,2.3853948503983743E-5,-3.654109174220094E-4,3.604159510511466E-4
2.6,25.9911385866228-1.0816480458128453E-6i,9.60643815929316E-5,-0.3552463444182721,1.2962426656620854E-4,7.88712873309324E-4,-3.129367893591645E-4,4.898930298513438E-4,-3.0864610404149714E-4
2.6,26.104115701619996+1.764804437692565E-6i,7.261318388732608E-5,0.0011174842219309,2.3466809313476818E-4,-0.19104803164963438,-1.75256957794151E-5,-0.0010001722023682195,-0.0010549956319848989
2.6,26.221225159183636+1.91672107585424E-6i,-0.385283726486132,-2.9630134364439837E-4,7.538390942401927E-4,-1.9571069177369714E-5,8.464741011958753E-4,-5.727759910690274E-4,-1.5422371508154242E-4
2.6,26.246064550643162+6.389119167256088E-6i,0.0028665004109826296,3.9926687709232163E-4,-0.24849957865260036,-3.913238004003735E-4,-0.0011248516696715193,4.6804956102472256E-4,2.7527837163357143E-5
2.8,22.707527516572455+2.9263153752444533E-7i,-1.305415769628834E-4,-0.0876517495807935,-2.2729876402549821E-4,4.1028132286833176E-4,1.314582049339832E-4,-9.045637961920125E-6,-3.56443294927501E-4
2.8,22.82441117404849+7.05268124402288E-7i,-1.5855515385635225E-4,0.24802093247075468,2.894018810390552E-4,3.810066606900466E-4,7.075674431275812E-4,1.56400290032595E-4,-2.1846325112716156E-4
2.8,23.91267733873399-1.5120899278265965E-7i,0.6777577898692391,-6.23810588620274E-5,-1.3315496914486328E-4,0.0010813841598178364,3.3071444896419234E-4,2.4991320366269954E-4,1.7376630534929578E-5
2.8,24.023357644101463+1.1256628611125372E-6i,0.0018032947685515722,5.280139219534212E-4,0.3263225871926831,7.844569586590102E-5,-0.0013498886496729795,4.944015551846816E-4,1.4676314779462894E-4
2.8,24.03826688593251-4.363095187820202E-7i,-0.6650354047203905,8.13820046658217E-5,1.4544208046607347E-4,-0.0010631868827418326,-3.220003031394709E-4,-2.623038813332084E-4,-2.5470887023663175E-5
2.8,24.091781705436237+8.381467319278555E-7i,9.378352570236604E-4,-2.249359484599102E-4,-0.2398969504461205,-1.2607493907355793E-4,-5.946119152557575E-4,-3.2954118800537275E-4,-1.816434167374605E-4
2.8,24.348239690035005+5.4307194817931165E-8i,-1.8864497154127914E-4,0.25276872343592915,2.7648745414907437E-4,3.6788728394717736E-4,7.155022883516748E-4,1.607695819543068E-4,-2.126555534688579E-4
2.8,25.59346492055346-6.178160698381103E-7i,8.399134490163967E-4,-0.36116841169098046,-5.995901819492266E-4,-2.107498309361959E-4,-0.0010097265880919866,-1.0358111907843973E-4,-1.2419610417697396E-4
2.8,25.671807958653076-6.78662140798323E-7i,-0.6744222760979836,8.045518791258592E-5,9.666947127032733E-4,-0.0010766635965004665,-3.00794530015151E-4,-3.0838359939426883E-4,-2.8110086676191066E-5
2.8,25.69854787099389+1.6481588108586728E-7i,0.002395916528251601,-0.005728306156050395,-0.30288592506458156,0.0027026618210661143,2.4026397098773743E-4,-1.9897555080490405E-4,-2.0089960225372385E-4
2.8,25.707476830209224+1.1830261176844163E-6i,-0.0027310160485053193,1.8287580733716613E-4,-0.006001359093217227,-0.3489313168658791,0.006842249441499168,-4.541884633324989E-4,0.0013938945546680048
2.8,25.84797937118324-1.7493457783536172E-6i,-5.112767013974174E-4,0.32898025927949054,5.218368619031405E-4,4.5988053403844044E-4,9.625447902185187E-4,4.786240773201659E-4,-6.148977094759871E-5
