% Model,Cyl_Scales_axis-oriented.mph
% Version,COMSOL 6.1.0.282
% Date,"Jan 28 2025, 18:09"
% Table,Table 2 - Volume Integration 2
% scale,Eigenfrequency (GHz),m=0 (nm),m=1 (nm),m=2 (nm),m=3 (nm),m=4 (nm),m=5 (nm),m=6 (nm)
3.5,24.671395468370044+3.366270766023043E-6i,0.014156867267251405,3.525348232353739,0.05265641990463764,-0.22759901934591245,-0.016584053774827537,-0.2968900918034691,-0.08947287749592064
3.5,24.71346692362813+4.281309495103337E-6i,-0.06294863646682519,7.044838762025395,-0.03833198672999402,0.7863428494273851,0.016226510929770205,0.41639954102042376,0.08318942027227082
3.5,24.765377679248722-1.032280445410613E-5i,-0.046865555106296544,-1.2914461958181005,-0.012461290910867784,22.73876549458481,0.03337286301080431,0.04301414925069491,-0.11691431004892813
3.5,24.773968153181432-9.926337202641506E-7i,0.11653834062220036,0.5057123324826436,-0.001835186914241782,-0.06103846544609931,-0.005480659664397314,-0.03642882736469367,0.1860487845729075
3.5,25.258268705639516+1.8170344268176113E-6i,-0.1845038000890884,-6.7542499137816066,0.5477843083109473,-0.1734746226133859,0.09247324808386331,0.17334512800443613,0.2872943941141154
3.5,25.586561070813524+4.041548680155295E-6i,-0.010858291602072079,2.4298931048504744,0.11783430247751893,-0.043330916851034684,-0.05357639676568868,-0.09683045261926795,-0.07884850641458835
3.5,25.632511444473508+3.379975305749922E-6i,0.02119053184715819,1.623436347643307,-0.088299878035661,-0.10098132446187667,0.04988338959216127,-0.08653443965869831,-0.005901662491751947
3.5,25.738169505188594+3.5101688275414027E-6i,-0.5871560752698985,-9.47930033355598,0.01286925312167067,-0.323163815135983,2.9787653080975973E-4,0.2324046188899842,-0.06496023620141544
3.6,22.437645478782514-5.202086423734792E-8i,-0.0035986063995433054,-22.421233416951964,-0.006980385649605014,-0.07927088661077639,0.013826662841346413,-0.15280613297650958,0.039667782606738755
3.6,22.766569589725595-1.0951770625511208E-6i,-0.0021994395917621645,19.73507324262909,-0.0018598884938068414,0.06537002796971134,0.019290635521864302,0.04788658404239199,0.03896217202299048
3.6,23.36259151831215+5.711229623367757E-6i,0.15752474613645165,-13.118310840447469,0.7904004129681026,0.005109610825856481,-0.032164337569742935,-0.37886443092072686,-0.08258270822887413
3.6,23.41570402168528+5.550784433715045E-6i,-29.734853811890435,0.02616464676248184,-0.40448474398617096,-0.0131914681403143,-0.0737720010371663,0.034099429560023375,-0.08727313985428596
3.6,23.46250254639711-5.7181299498366784E-6i,0.26478463075889125,0.030097722705573537,9.711800088932323,-0.014337378398103479,0.21287328142893208,-0.06068975677720301,0.1609608414357742
3.6,23.50699366673094-5.334801980358401E-6i,-51.69531411608851,0.02696494719417608,-0.39427250616200143,0.01274494895311079,-0.08684275551406812,-0.015579786112001962,-0.1544781208164124
3.6,23.59954032342608-6.6653324283771735E-6i,-0.06313643728162227,0.0209838162110753,25.483140432396794,0.014792668109680163,0.11271676074158349,-0.03798150048326865,0.41606442642521413
3.6,24.334761406024867+4.066983341886636E-6i,0.956793688421884,0.9129553265444393,-0.06226935293437314,-0.23885087197027194,-0.06765793071975944,-0.10941136760885084,-0.06290299475428537
3.6,24.368492132354685-3.2836354713385623E-6i,-0.013409577461523381,-1.0071021568569247,7.000047684302931,-0.09935377915138868,-0.14567392217610564,-0.10570187088759472,0.2958924403216941
3.6,24.57847076429896+8.287950406672825E-6i,0.09598108221900714,-14.672904553272627,0.02120769255242784,-0.4079983403188022,-0.0781484052657605,0.08695199767827982,-0.07490163302250327
3.6,24.60345252344801+5.349692662407744E-6i,-0.0695113553755562,15.209930060925398,-0.015303616476778224,0.6693694256921247,0.07798996143690581,-0.07677266466548927,0.07601236812327772
3.6,24.662064042518974-1.8491835269362044E-5i,-0.04031673517273793,0.16626102706699544,-0.009401314139685202,-12.430293079799029,0.016471673546565313,-0.015869197133077488,-0.1323845467423753
3.6,24.6782946846743+7.6169178569630056E-6i,-0.09161994457975584,-0.851289377452579,-0.011141272985840223,21.398912458042695,-0.0212883303250717,0.06062136259281528,-0.10102576568626316
3.6,25.052877000024814-7.764814440026168E-7i,-0.25297866657830687,-7.507033991282435,0.07065000120348376,-0.11444276404334289,0.04762776786180731,-0.11111158519518531,-0.08952715514925291
3.6,25.443760084892887+1.374843914410106E-5i,0.0018816248245502876,4.0189645528977955,0.11411094112905809,0.004667307268749591,0.07793738068245694,-0.026846087059916562,0.1365685314557188
3.6,25.472468499575225+4.807043909734209E-6i,0.18067308405428484,-4.559137980978199,-0.05875463906149775,0.011027713657208754,-0.014215375257586746,-0.013013953395242583,-0.09166469960568857
3.6,25.565519729833383+1.9601804003423177E-6i,0.5287196777353095,-8.823738881011316,0.08885812188866968,0.2584815424422565,-0.4342937389458515,-0.11887923880767472,0.1155392715559369
3.7,22.413560381262457-2.7388858027886594E-5i,0.005581737373371337,-14.083156426472087,-0.0034359175193288682,-0.04309150876771051,0.03222018064150381,-0.1209727544858914,0.023648587864239123
3.7,22.749749019092715-2.872591934775699E-5i,-0.0025432528370861185,22.543215280749926,-2.239953207377951E-4,0.06737915602435102,0.0011937071526096354,0.051297151099302524,0.07133673744800573
3.7,23.275650909300587-9.213160181756252E-5i,-6.872131320879017,-8.091834705087642,-0.31361975260592617,0.018015029911102598,-0.23787026930894734,0.018145044621604767,-0.1943150878216865
3.7,23.357613788690962-4.4475452227617343E-4i,-27.48797616054589,1.1775863662689805,-0.5762599068001466,0.08244567317415774,0.01820482944194035,0.09607330349977011,-0.03756534724299383
3.7,23.40366047308742+3.90658192153935E-4i,-2.4426878616018617,-0.449001818478638,-3.2752104311590235,-0.4150454034032211,-1.127658389489301,0.04927282760104443,0.0364714993911629
3.7,23.462267459844135-3.541719959597988E-4i,-23.06537450132197,0.3856955753561309,1.4347049863492622,0.05418412396574499,0.029633611718250602,0.09001840782101964,-0.026648541538397755
3.7,23.549320279491482+3.839004797293527E-4i,0.018928634612079054,-0.16668526968200773,-23.97747104337042,-0.1383821157194579,0.12998726813882303,-0.12649427797870533,-0.4920729798990462
3.7,24.188821114066332-2.9948303996147295E-4i,45.359948558894665,-0.21349541949798476,0.8539178798899818,-0.6111644758617136,0.7762139204825713,-0.38157944024552554,0.014672721942445288
3.7,24.254625472528915-9.782257243791185E-5i,5.59269416727852,-0.8264155514139928,13.900928217049621,0.21285366052737814,-5.771071404155119,-0.19803638896193132,2.9013387965321393
3.7,24.46598045428941-0.0018250584338803234i,5.442462369024862,-20.149655184877336,0.4606063627010019,-4.64604250450075,-2.4239276189766983,-3.807994166578325,-0.316025910841139
3.7,24.494589886682835-7.821377704055127E-5i,0.22170928237055915,-29.01882744466559,-0.04163062709654519,-0.6653817529304537,-0.0217553233478473,0.2886718296753354,-0.06958574599526823
3.7,24.542127032150475+0.0018069190038272262i,0.6584806493575172,0.03590879342000952,-0.4391539242097407,-0.684816917369335,-0.7366129218997329,0.38932294898057596,0.005332944291106104
3.7,24.57579583182579+2.84109815039677E-4i,0.19541547574648135,0.7742918235905113,-0.0307671971476407,-32.589539866729254,-0.07739838098772181,-0.3432153292166199,-0.23698248764090668
3.7,24.805791092788102-5.562905000800227E-4i,1.3861454379221076,3.7927917820211547,-0.48408138384084004,0.2215680672732715,-0.06810097742477095,-0.014704920259603682,0.34434112908778325
3.7,25.303204704409776-3.8731451078927176E-4i,-0.4338936703749578,-9.56817282923991,0.2536726785656604,-4.006315574582224,1.3187532460859541,-0.6982116580801068,0.6578840114839419
3.7,25.318990230413057-1.4467818014828152E-4i,-1.1502218493215954,0.9692388233249223,0.777113022670359,0.1870735957703602,-0.17769143407665228,0.09723661030246747,0.059209311609035455
3.7,25.337731579227675-4.725144932524189E-4i,-0.260577816954189,0.07244497720218201,-1.1220350474327982,1.5659564513246433,0.3485480803688336,0.8956587761725749,0.03565635684821655
3.7,25.423549894361216-1.7547810538600186E-5i,0.41176022534370615,9.571696587232347,-0.8492678077402132,-2.9715331041424253,-0.5355064717695264,2.3245691128877137,-0.32944344958895944
3.8000000000000003,22.39391815977786+2.9795738644756313E-6i,0.0014632226149886712,30.269868189687855,6.12147042266642E-4,0.07565489721039925,0.008979275802084602,0.11849159095118875,-0.03583969414691579
3.8000000000000003,22.73691580277143+3.640724041404443E-6i,0.009862111374368432,22.23348478652649,-0.0032230470421075255,0.05256618219483283,0.019503050982357176,0.1195030939678782,0.0017233171776639133
3.8000000000000003,23.22355860626723+6.66269514469015E-6i,-2.154487576638538,-14.925828885963433,0.20418212035555192,0.2748954962040133,-0.15031868748434496,0.2177735711545173,-0.2524429590995884
3.8000000000000003,23.31425028211147-2.399089671363763E-5i,-61.98570458030282,-0.0921652601736134,0.316910939652115,-0.015007740896226363,-0.07450673710275965,-0.019935141416984492,-0.15634745906398034
3.8000000000000003,23.36095457866681+2.9093970218001372E-5i,2.314137283620633,0.123644376509701,9.555002965135095,0.10642663160416127,1.2800224302229672,-0.020943828489575628,0.24640355385943227
3.8000000000000003,23.429353619925013+7.394076764764152E-7i,-36.0183525219788,-0.0595273533354323,1.1381790858856091,-0.02315119352392965,-0.05599436744036364,0.007246367411535393,-0.06299834943515718
3.8000000000000003,23.51408372204367-1.7357153268949708E-6i,-0.18410828451327999,-0.06581379307852042,13.053988013653434,-0.027114168768591032,0.017308763197812438,0.001258830899990182,0.2884712041023556
3.8000000000000003,24.13096675403567+3.2850320738029784E-4i,-23.978826251197823,-1.9495823560129897,1.2406837199172318,0.978980335634257,-0.3633937129704446,-0.01748071757335807,-0.10684821867434904
3.8000000000000003,24.169820812138873-3.522689392595799E-4i,-0.31513727559619903,1.3042334917192604,-16.115662469324867,-0.7745720637755313,-0.17274018518038672,-0.36590604289395695,-0.10207593807754634
3.8000000000000003,24.40209831833869-2.025594446135393E-5i,-0.05818587668360775,-11.030963285387207,-0.17723290988752805,0.38127343193527274,-0.006894196564547995,0.4885853901475294,0.09286018757702488
3.8000000000000003,24.408222121676733-9.110120552985789E-6i,-0.03203278942936111,34.36517321054916,-0.02789276062702195,0.6404363161291551,0.10322267774663231,-0.534789543435849,-0.10451067811266956
3.8000000000000003,24.463184816155966+2.5013187995082645E-5i,-0.00588044501309129,1.0740395841373673,0.007608643105299184,-13.462966809788972,0.07091750058076383,-0.03035573985129051,0.11175168772591404
3.8000000000000003,24.499250378677925-2.0389026438530647E-6i,0.03349561316396166,-1.111214615826541,-0.007264986021935926,22.144706062694894,-0.09734771165738845,0.24783081987798738,0.01963688134627345
3.8000000000000003,24.690354454545396+4.825583397602516E-6i,-0.3818946934513766,-6.022544540839465,-0.017324758089601683,-0.612293674031572,-0.029886717233826132,-0.17781951128341786,-0.16240899739977024
3.8000000000000003,25.185871885596683+4.6206780956781934E-5i,-0.2518453065325622,1.268168170166966,0.15956260632438615,0.09653349887224211,-0.08180703191471342,-0.05663595121751802,0.16842342941717697
3.8000000000000003,25.189817544094012+1.0330132254191122E-5i,0.06813460520173198,3.5081520056330664,0.07823125669364808,0.08765758408059371,0.24981672288469287,-0.11503345086331129,-3.067813048044099E-4
3.8000000000000003,25.249748025017407+6.469932508148606E-4i,-0.7596664124974097,-5.60261224640544,-0.011480668091745388,-0.8780171825441081,0.33307155114858944,-0.10411951453979312,0.1544522103210072
3.8000000000000003,25.28938713872204-7.737673716046475E-4i,-1.7613107992314843,-0.49891692512075103,0.3184400315288174,6.341621318951011,0.7235366010566485,0.20493799935628276,-0.056120331906098386
3.9000000000000004,22.377118576843635-1.3968393411827726E-6i,0.015416635468620932,0.7760370805341043,0.011368113909872038,-0.0072800105215483635,-0.00986101682565442,0.027712210638230372,-0.03070479487016918
3.9000000000000004,22.719771060325325-1.4069126729998574E-6i,0.018605434238233243,23.655748247682954,0.009825630664949202,0.0518302416907539,-0.01426010674519762,0.11493701071838014,-0.005512288387568454
3.9000000000000004,23.171436580883405+1.4327576889341072E-6i,0.5630953579427571,-7.811608741863046,-0.25103880658795963,0.5132350312126295,-0.18427970197367044,-0.14404473736579843,-0.09769335351352793
3.9000000000000004,23.269317127510035-5.017934624398406E-5i,-61.34520090265285,-0.011680711774380806,0.4036358934792956,0.004015252547439535,-0.08950659253176962,0.017414798234668627,-0.15586499940260112
3.9000000000000004,23.315301744867334+4.083218758461163E-5i,2.5940799303283315,-0.07039786167537343,-33.49141997327659,0.0768663179061232,-0.9201338569720157,-0.03424418650930572,-0.711468049938186
3.9000000000000004,23.390413249106377-5.400090406649071E-5i,-64.72165573350364,7.477674376363264E-5,-0.645123824916314,-0.0029853482786992847,-0.05391880093002588,0.02793392471396028,-0.19763399912631097
3.9000000000000004,23.470391442382585+6.129347911934234E-5i,-0.10127301922062032,-0.03296344432653564,-27.481041178136948,-0.045219811317800535,-0.47855611509457474,-0.00893470222879833,-0.6324284582776786
3.9000000000000004,24.0478396218564-1.8831271610161E-4i,31.40586160834761,0.4958219360422703,0.4968672815141798,0.37317877356447837,0.6926744053137783,0.32428233637718046,0.12453920648490324
3.9000000000000004,24.09341824268892+1.5163988640106674E-4i,5.141216837647331,0.5666108654163347,15.170999596057527,0.20472017564563683,-0.7851651574549849,0.2537380877842928,0.20853652324971234
3.9000000000000004,24.286659287551295+2.2260151097891394E-4i,0.8390002103061762,10.068200958339157,0.4178348934303682,1.7339152718115647,0.18137429289847568,2.54100482775092,0.09741676614033418
3.9000000000000004,24.327897192468836+6.422764892127822E-6i,-0.036190179475710765,-34.796640243447236,0.025050440514666122,-1.0975035188197728,-0.032731506085483086,1.1205951788145077,-0.0026739663059284213
3.9000000000000004,24.355826003328538-2.0274601893806492E-4i,0.24333511076432618,-0.22879672003994223,-0.17269991451658936,-16.824111110698166,-0.13916215399256568,-0.710253857301648,-0.012971077152581861
3.9000000000000004,24.410169818459153-6.0916527771854185E-5i,-0.05293784736911872,0.7597252210205355,-0.07220264320092107,-33.881893032482864,-0.0031309890758940417,-0.42107001422854995,-0.03548885261408424
3.9000000000000004,24.514841441234115-2.0923554262592646E-5i,0.5977497953969917,-0.14339411374061628,-0.2540867056973143,-0.37276861006547823,-0.05508822554631643,-0.14266475145451835,-0.25415253928918285
3.9000000000000004,25.03048404810848-4.843158845892579E-5i,0.6944056193335513,-7.84707067892116,-0.05928326723491541,0.7946587164044387,0.09216706887723941,0.04108991160787445,0.224270006351108
3.9000000000000004,25.071202901419422-1.7190909434269443E-6i,0.11248710105124998,2.696035225522716,0.07579361094392366,0.03086138910905878,0.1265825783457943,-0.03161835287234904,0.0612558821492252
3.9000000000000004,25.11771988223034-5.371232928581819E-4i,3.2028775092080215,16.28151553351747,-1.3726124030934497,0.6689754120789962,0.2061678382933878,-0.8550261423025352,-0.1624817785036936
3.9000000000000004,25.161982092559967+5.55519473108048E-4i,-0.09812075067426673,-2.064882827027576,0.022745708819492005,18.62871735312246,-0.0987453594676587,0.47756660245493404,-0.034987702920716984
3.9000000000000004,25.303672413446225-5.764111306638591E-5i,12.162930012672808,1.6520857538826665,-3.8060077843970617,0.5996042012727911,0.003645422267559848,-0.14230696787352715,-0.5323253575314639
4,22.336038382783336-3.3686665255114135E-5i,0.016489180407963322,-5.846827315939253,0.022867421792767906,-0.035779083022461744,0.005915498848202416,-0.029252172259078724,-0.012443401568633439
4,22.67621514463203-1.1709230696861534E-5i,0.05385789013751313,26.259688851616854,-0.010447198652499379,0.06660181753932676,-0.011160736334980603,0.10653507419470581,0.03972558790987439
4,23.10323495171627+1.6737830038722565E-5i,1.5750487418338666,-6.118704529935907,1.4644047937005475,-0.10036768941814596,0.38756598136099596,0.08341165000124307,0.08901054688907165
4,23.208226146727824+4.708703513448747E-5i,-31.53968283842655,0.49787019006834143,-2.9814275171610474,-0.02345326771252,0.21213084363143195,0.06679921304095043,-0.09255483553975463
4,23.25600710394964-4.9604924138693685E-5i,-5.161468732519097,-0.1388186659681616,-10.949679961993812,-0.28400623788035834,-2.9205224248708457,-0.23855778112021386,-0.27688386847077845
4,23.33456778417952+1.7739501452496088E-5i,-58.215625462562684,-0.12497866975842575,2.34460681649149,-0.009237098556247186,0.03990663453058438,0.057365956634273185,-0.13869520988146625
4,23.41289241203856-3.7053136803444176E-5i,2.6809910743761076,0.39862628311972437,-25.982464286715917,-0.17654354722898108,-0.11586283489412746,-0.04100281297781261,-0.4385688184334087
4,23.95196329901679-5.910796305567376E-5i,39.57799413413457,0.3166278926220549,-0.8367571696666329,0.5798607132261938,0.2790076893612592,0.34956474816470773,0.35592473028247523
4,24.002599630020466+2.7753436500007245E-5i,-2.696727275468224,-2.94585581768973,12.522236069551996,0.9847027115024738,0.07994294082200432,-0.13426452755097695,-0.622448717339194
4,24.214578730428627+7.715244014006065E-5i,0.3145608193424334,-3.700957128948472,-0.06210367895462321,1.1655653524549363,-0.09388856221213904,1.4104604410241348,0.1370802618413569
4,24.241689702602166+1.2367954848592586E-5i,0.1201975059714746,-3.992439276892144,0.18617930359631474,-1.3903761922828946,0.1036547837156433,-0.8237756953286551,-0.136730900603376
4,24.277146554046595-1.0349390981852158E-4i,0.12059243116032126,1.8289074979039253,-0.26731760643881275,-5.101383000102063,-0.3006468981843401,0.07255937923289062,-2.361030265756181E-4
4,24.329192868462293-6.95431843933257E-5i,-0.14061790563773524,-0.9470462365008249,0.18674917030920934,-8.278787357000757,0.0193061489803642,0.3385870906045762,-0.09388411481971004
4,24.360290164103475-1.7627252758430558E-4i,-0.16209137650306207,3.5050358511395365,0.1681768303034844,2.634264934937787,-0.06071915371748848,0.7119257285098466,-0.2906653216022965
4,24.932120316147685-3.783209853289281E-5i,0.15171428078887395,0.4836983229183266,-0.0728027278836415,0.08508306718999348,-0.014707931511112937,0.04722610331583932,0.02363233940809123
4,24.954876261589312-2.7904210567005956E-5i,-0.19547324319743992,5.597862130914109,-0.012885323440626248,-0.2192944219581794,0.1521204635809134,-0.07628884171265088,-0.24789475867225252
4,24.990951841091682-1.2713836627995595E-6i,-0.39946615598515095,14.98090098457413,0.2761940001129943,0.559022581516695,0.378148078920058,0.6566464204051407,0.30592906537604125
4,25.034742319144367+1.3169009569827809E-4i,-0.13695718469476825,0.8909499263609126,-0.09595430871375843,11.414495446027459,-0.27343188621828945,0.7156765865434354,0.2602879119562702
4,25.151493835312504-1.58193501411728E-4i,-7.776242107013946,-1.25017220568648,6.887747570125969,0.7141678689375776,1.6804920077760483,0.8636900872241692,-0.8630578335304389
4,25.16342801274696+2.4773743736536326E-4i,14.710809149418694,-1.0475182315369478,-1.305673302208577,-0.5649567110907451,-1.2535997389822993,-0.3734435890459957,-0.8705508002106355
4.1,22.343539741032597-3.7008833360997298E-6i,0.00296697837555282,36.12070729811371,-0.005412865508895637,-0.6444560674617845,0.010292053058732042,-1.6184912562396536,9.067467790445649E-4
4.1,22.67734224677367-1.4921790887600264E-6i,-0.00679385070897176,28.223814324288593,-0.012172037160208427,-0.5062221950205897,0.008804952477523068,-1.2646778832271557,0.0019699652350789187
4.1,23.087534235335742+1.8151026112819036E-6i,1.3600587113088052,-4.843031587175388,-0.024328051213303892,-0.3533323065287123,0.20259428640746335,-0.2669122684234848,-0.17081585906595334
4.1,23.195330574532704+5.832910683891198E-5i,67.71593094891055,-0.028079410650917125,0.5777140078038298,0.009436612765438113,-1.554700526470321,-9.525346650371969E-4,-1.5136319325980867
4.1,23.241797893428156-7.073081434875086E-5i,2.15211292474019,0.010886327702791132,-25.636336713724695,0.03506943320816258,0.20545760764476215,0.010652891973133016,-0.3626908938264896
4.1,23.324341110556347+7.233123824577213E-5i,-51.1921053287774,-0.0225424593770559,-1.2508621767150339,-0.007449517309450815,1.2125750805030275,0.02228580455155421,1.1382521830065093
4.1,23.396964691310693-8.941429457270012E-5i,0.3828666520474437,6.874429054896103E-4,-35.07309191313331,-0.024304251478035832,0.25412429855751834,0.004448749498855209,-0.4929802349385568
4.1,23.90805949466792+8.004053903295739E-6i,37.182050932057166,-0.5320342202990153,0.32415683817716595,0.3641318443399609,-1.228369106512578,0.3283676004027097,-1.4824177008220414
4.1,23.961264251227238-1.4619363777874684E-5i,-1.1471586347377456,1.4226060547222652,11.086000178516262,0.4129280792533238,0.6834112296451984,-0.31430527197214875,-0.023793248141384046
4.1,24.157194965416824+4.3715861338790963E-4i,0.027117821039812702,1.3168805266908796,-0.037888236435354716,1.4898215493243858,-0.03407073175407932,1.5292391962198106,0.027863970411715955
4.1,24.191479244684487+1.9547528842608807E-4i,0.06774512696953888,-31.519251835115604,-0.08019905677436417,1.5430766616287226,-0.025479323745579735,3.292994825241306,-0.00399483396538064
4.1,24.22314813745847-2.649586839042413E-4i,0.11407051548073388,-1.26634036124823,-0.00695148380487548,-20.681648794559322,0.20809725590820743,0.22106160138292738,-0.1875161867363394
4.1,24.244452348996756-1.3031211894330649E-5i,0.038249131240992496,-1.0125781849736808,-0.18447434046234024,9.994065543015099,-0.046073351552491176,1.0221508792838647,-0.0704230854570555
4.1,24.280009823839208-4.111027591224788E-4i,-0.04167690401283,0.6608754636519993,-0.007205619366899896,-34.75026530253567,-0.04140221724937354,-0.7036599623097662,0.05647086713786936
4.1,24.838693997496577+9.183475215766947E-6i,0.3409692917647773,-0.7586996385890061,0.05647499654757247,-0.030194731846265574,-0.02450070559404577,-0.17059829414970518,0.016916802082778876
4.1,24.869170473081724-1.1145213638604203E-6i,0.06213847044522014,3.951266076174687,-0.05702847826574525,0.44928743220983947,0.23469237040408497,1.5353655299346087,0.019076487375601636
4.1,24.901228023812898+1.7267394524952964E-4i,-0.005409470627826263,-20.075555180454838,1.1306266928046014,0.4386099036785473,-0.04453949343404037,1.1142756865453896,-0.24030116295227788
4.1,24.950140013225393-1.4521499596030455E-4i,0.8539507338390635,-1.4327278794984253,-0.37197622266920916,-8.21250212428248,0.1751497915038719,0.5392381021822852,-0.4666093096026471
4.1,25.01984069065635+1.3358208583075408E-5i,10.780820376454491,-0.0361023495459394,1.0038207350927169,-0.22934119082407725,0.963776198384406,-0.0649157931115,-1.0770717855301242
4.1,25.02815029183014+3.0201978645318508E-5i,-10.757773313402,-1.7389998498844594,3.2074697114054933,-0.2965639456288277,1.096823231903107,0.04585751625617296,2.132492510377478
4.2,22.311363014568013+2.517810026620221E-6i,-0.2576657546757286,27.428880898152453,0.05915192796166436,-0.578006482848475,0.11391253687528441,-0.4996265651491117,0.08319577399784484
4.2,22.635424078486395+1.859914968147323E-5i,-0.29294598696501345,26.10200765513115,0.05163135812450875,-0.5552647898287029,0.10768956457584389,-0.4705316771695611,0.09747171337663077
4.2,23.034240769515623+6.011743765283251E-6i,-0.41621265869783614,-0.4182028749324128,2.1543657936463947,-0.3718813434009222,-0.4970078745887637,-0.03209601740524609,0.001415372747727836
4.2,23.144863009583077-6.693757789721017E-5i,-65.9634781162451,0.2300376926275871,0.5256814364008324,-0.08286374851455341,1.5484582203915012,-0.2514107781689788,-0.08607820595692861
4.2,23.19027144411838+2.8386031434800213E-5i,-2.689431880707409,0.1696875029123875,-22.324372227660696,0.22809433838157078,-0.7616064535795692,0.4483805963355725,-0.12307601548247005
4.2,23.275001339954642-5.288624776645691E-5i,-62.056378708919176,0.16746229999175552,0.7836680226849885,-0.016436617524860697,1.4211513015115387,-0.23179278733585648,-0.0440257883135841
4.2,23.341312953706+4.333143311370796E-5i,0.37348526950488214,-0.038513359203506764,-19.83141488351851,-0.2989859216141394,0.6222387186772276,-0.1902756100943302,-0.18775187080711636
4.2,23.82574391597654+3.285230038970347E-5i,4.1001430693599925,0.6073731495803228,-0.5403198025881195,-0.3627507418268251,-0.5882227305936513,0.04914422772951773,0.11111997025668208
4.2,23.884663482290467-8.867105801833183E-6i,-2.69749797167737,0.9352934869188017,9.796692001780691,0.09631745522545143,1.0117624825933296,-0.46456091342079653,0.4569991322333035
4.2,24.07994084605016-2.9512106346310655E-5i,0.28706422346142396,-14.91509030839284,0.2326034558123862,0.2272559821572756,-0.29663221531331074,0.567617870487485,0.45165845075205924
4.2,24.094660728023836-7.093102514517518E-5i,-0.02490170683871093,-3.791348038781611,-0.13383985699318288,-0.23752749568328574,-0.3074010968228347,-0.005745104442128779,-0.17821702018450739
4.2,24.12086110062269-1.2581493572371776E-5i,0.1446317474471866,-29.664999440984456,-7.660656953312611E-4,0.17587469066917333,-0.19975886729940664,2.7453796483607036,0.03756844858310282
4.2,24.138422713069343+7.457182107057176E-6i,0.2720420336032007,2.3645053829338027,-0.2609304128160953,-32.21628228696263,-0.011065102825812023,-0.9612659783918467,0.09758679508316184
4.2,24.19950594532115+2.7967437852885688E-5i,-0.17805512224975278,-0.31952914109043784,0.3053985071367106,14.17242159051129,0.07351095420633372,0.3395274464211075,-0.15620047821548622
4.2,24.72687532494311+9.010024002133552E-5i,-0.48018582662352327,-3.8806211497455707,0.15908632273987583,-0.46881868491123707,-0.03704936458096225,-0.4667100174334705,0.05745009259913386
4.2,24.764019613294877+4.3359126388421575E-5i,0.20505428275852144,3.7790237044117876,-0.11095402540070914,0.9341699861146913,-0.02864966295067306,0.6026276532796088,0.009022347306432865
4.2,24.7807802178406+8.913317625571894E-5i,0.2801811589707462,16.50552226214822,-0.8900134008643343,-0.14051359327695012,0.4411606195956461,-0.5473688484174668,0.5098448780350624
4.2,24.83513659461453-1.5144876216678679E-4i,-0.2865170462094367,2.8878020899507906,-3.161026295347672,-17.320815941953768,0.0949597206705502,-0.43191949911486316,-0.5193791790574638
4.2,24.85660349828611-9.097982810632293E-5i,7.26768282635651,-0.03250681335610564,-1.8315414799947298,-1.279239033386435,1.3782517675012045,0.0768593968076487,0.4781925272005009
4.2,24.860303173324404-9.65356098778902E-6i,-12.614618407299933,0.08955721241746112,2.4246404116550506,-0.12550895329232759,-1.9394488189038994,-0.3677051609191169,0.403855849414886
4.300000000000001,22.293405841223606-1.4370460704031415E-5i,0.00886823614140625,34.63897323918884,-0.01656037196189092,0.08407953796751055,-0.016541269840435732,0.15771400655994672,0.05250180459280085
4.300000000000001,22.603378950411948-4.594060649841244E-5i,-0.006261239649745454,25.228724060810656,-0.005285166165984956,0.06832945634606001,-0.02035861138097328,0.11294507883821994,0.03075063901159364
4.300000000000001,23.001709094998326-2.2933997756097848E-5i,2.923526717530426,3.718379401357751,-2.6675108178527838,-0.5037778152762531,-0.06453763561314613,-0.5298869838926712,0.2734053406837955
4.300000000000001,23.11036630771388-4.754915960153729E-5i,-73.32471578491199,-0.005777714257633015,0.14150733892729428,0.007874929357324076,-0.04996804626818585,0.05934449967380795,-0.19116153986979456
4.300000000000001,23.156635603845857-3.274801529245409E-5i,1.6400413785603356,-0.07730452190997106,1.4148836017996809,-0.06549690094323801,0.8005479228600845,-0.025169610325606384,0.017697465320824612
4.300000000000001,23.23843503150917-5.259034223181178E-5i,22.256267918790314,0.32388416700534206,0.5817842178996897,0.10031669361447636,0.005958053031440563,0.0813473185771465,0.11104629154689305
4.300000000000001,23.301860944066902-3.649250147701684E-5i,-2.762824754725574,0.15668749586611483,-13.446484873926433,0.23087736897059102,-1.1560486685170928,0.02566766552247421,-0.2670914896396174
4.300000000000001,23.75998399865638+1.0890647188002683E-5i,-9.507596541400684,1.665862855794491,1.106563905535098,-0.21371606963132372,0.26831856149954786,0.07171319549002482,-0.13999706661323238
4.300000000000001,23.824256626814183+1.1521710982116067E-5i,4.471865262513951,-2.721881130170148,-3.3808785509535406,-0.22663437221431895,0.8659914614780215,-1.451008634541946,-0.8207378231651989
4.300000000000001,23.974688931143824+1.745543543200606E-5i,-0.2811003377080301,-6.135507842698903,-0.048806679074636275,-0.5007485461724516,0.014546620611747663,-0.325524535597509,-0.030964827293216493
4.300000000000001,24.012895774795172+8.698192080013357E-5i,-0.06216057558234622,-34.994912737597,0.14945617795663463,-0.5857628332978041,-0.1242177469082753,0.11451258516288772,-0.047726207511654906
