% Model,Cyl_axis_oriented_magnetic_field.mph
% Version,COMSOL 6.1.0.282
% Date,"Jan 29 2025, 14:10"
% Table,Table 1 - Surface Integration 1
% H0 (A/m),Eigenfrequency (GHz),m=0 (1),m=1 (1),m=2 (1),m=3 (1),m=4 (1),m=5 (1),m=6 (1)
241400,12.051572220388051-2.765449331309777E-6i,0.06987294377295393,5.071965690387966E-4,-0.0010514223427751407,1.0916490767587557E-4,-3.734674040018955E-5,-9.661401970795826E-6,5.76982265389324E-6
241400,12.238978039087364-1.2517688872295865E-6i,-3.122848272136651E-4,-2.625436080797182E-6,-0.3502844699506542,3.634069281258675E-4,2.890922646269569E-4,-4.1314849149265073E-4,-1.867647066534078E-4
241400,12.820145363352655-1.352005685092552E-6i,-0.6604459110181153,1.2156192698925032E-4,-1.0766609845257333E-4,-5.644097935081137E-5,1.7741534054292813E-4,1.456067392787005E-4,6.371828399077906E-5
241400,12.881924324155765+2.6114261519498134E-6i,2.0662965711403127E-4,2.883341344465114E-4,-0.3143009840729876,4.7719230486694135E-4,0.003354927113669548,-3.7108014945751546E-4,-1.346368875442247E-4
241400,14.164034564694383+2.8912583208658694E-6i,0.007575314774844661,0.3263122003620483,-0.0011961307980162233,-0.0026427049663476938,-5.38419399543793E-4,8.167175036228804E-4,3.0019877450922303E-4
241400,15.249666486305825+2.793221260102732E-6i,-3.765323458375713E-5,0.300035795279967,-8.171607677489421E-5,-7.591692241425623E-4,1.653936323602377E-4,1.3845004452618252E-4,1.455400050239172E-4
241400,15.375672206866687-9.817873749298685E-7i,-3.9163343503899675E-4,-4.314593680244777E-4,6.820523323412432E-4,0.01986271238062621,6.981434357321534E-4,9.407978815139603E-4,6.38886663180689E-5
248000,10.442575017255269-2.5703200851871953E-7i,1.2360838525305102E-4,0.2528805506644378,3.144652744653272E-5,4.0646402310638115E-5,-1.0051859464774275E-4,-8.026338924012609E-5,2.8636720346101365E-4
248000,10.909531924465238-4.096458341829158E-6i,-2.973008260244009E-4,-0.12680619533401005,-6.619729692254036E-5,-1.2115560210613271E-4,9.854859652271986E-5,3.904556465410124E-5,-2.0566916703872079E-4
248000,12.288983706124915-2.117995409037216E-6i,0.17036405518275025,4.8217179759255346E-4,-0.0017044806740560798,1.0368588238784448E-4,-5.976191181559135E-5,-3.2947817807721704E-5,1.0185442926497573E-6
248000,12.470907779894281-1.0804136474275675E-6i,-0.0017114705206792834,-3.572983998530414E-4,-0.32608769435474844,9.470719001218907E-5,1.6542788193445692E-4,-4.3817895163842535E-4,-1.5179240697042403E-4
248000,13.055238074211033-1.5164041008634699E-6i,-0.6566170134390537,1.6484349541486895E-4,-6.516441844521032E-4,-3.006310740436869E-5,1.6504183387990457E-4,1.464554046452532E-4,6.624869669390352E-5
248000,13.1149084563142-3.803379913633133E-6i,0.00625037392053176,7.796094317783326E-4,-0.076622026170404,5.399542359330222E-4,0.004710589539295016,3.966197676517464E-5,-1.3575310655213394E-4
248000,14.396916263148304-1.0232721786688601E-5i,-0.007705342128947108,-0.3214493739724072,2.904108312855401E-4,0.002418800995264884,7.138843165988733E-4,-8.204005601827418E-4,-3.0101616923464147E-4
248000,15.48619911610023+1.0742323140746867E-7i,8.368131135464149E-5,0.35855685169134854,-2.0748537202397224E-4,-4.1576946444496065E-4,4.058844145186958E-5,1.1045187899287256E-4,2.363149027186679E-4
248000,15.607619645777753-1.4782706331372005E-6i,-3.228814842467024E-4,-9.116626505141206E-4,7.241940898598937E-4,0.21276790355279795,4.833054865560374E-4,0.0010924696802428683,-9.389131480976208E-5
254600,10.674440800102273-2.7009282446116024E-7i,1.2752678150638251E-4,0.2525370427907909,5.402313156108384E-5,5.733046273742627E-5,-9.229193389720626E-5,-7.488242465188582E-5,2.883850939438839E-4
254600,11.142033134953595-2.420535121101424E-6i,3.26020144900629E-4,-0.1799693826610959,1.216290710642824E-4,1.74290632634955E-4,-4.530770837405377E-5,7.939176784165416E-5,-6.856373802948532E-5
254600,12.525060509431267-1.5642592132368734E-6i,0.35900773883870013,3.444265633458073E-4,-0.0014578763311323697,1.0712973982494187E-4,-1.1572753455962936E-4,-8.129628414226496E-5,-2.3867406903937594E-5
254600,12.70268329189176-1.4578819639632647E-6i,-0.001215859962382383,-8.145037181591307E-5,-0.3545311690321659,2.862675187427878E-4,6.327797722008862E-4,-4.4588755905844484E-4,-1.8052449736833973E-4
254600,13.289490235885772-2.040340146008719E-6i,-0.6575568294407562,2.9931299640073603E-5,0.0011754686959460907,-7.715189256479457E-5,1.9928064612776577E-4,1.346913292624206E-4,6.0910705740609776E-5
254600,13.347060016237567-2.7231305002925194E-6i,0.003672901908309706,6.514354642242992E-4,-0.1870275917316247,5.582828222240899E-4,0.0051123887476240805,-1.4971879961136355E-4,-1.6730448122261938E-4
254600,14.629524858139895-2.522342606969272E-6i,0.002405949183852856,0.32092730829347704,-0.003985195421300826,-0.0012365402632612983,-9.922935583051202E-4,2.961664954144238E-4,1.9770410429708121E-4
254600,15.7213106326921+1.1387290095502522E-6i,-7.301986859995592E-5,0.24053926598052874,-4.488391845125791E-5,-8.812947217448708E-4,2.271970342893324E-4,-2.582438360426206E-4,9.129826848078732E-5
254600,15.839372438415495-1.0195833771257108E-6i,-1.926054844836972E-4,-8.246578299399805E-4,6.315213502862552E-4,0.30027416478204644,2.5767978655963337E-4,9.024231249119042E-4,-1.8595457536415002E-4
261200,10.90629982582501-1.6749884105354126E-7i,1.4190315602007295E-4,0.2492575526762816,5.667335668443692E-5,5.515170373076555E-5,-9.360423622170796E-5,-7.537265305059029E-5,2.8642865242848773E-4
261200,11.374572239025275-2.2334345307867646E-6i,-2.0255060571152574E-4,-0.23878953133769643,-3.420061789198162E-5,-7.345624288865888E-5,9.143271988115207E-5,8.065198547956873E-5,-2.8511578699313777E-4
261200,12.760952857678568-4.5524028187450366E-7i,-0.09946783140079488,5.306891925386471E-4,-0.001794125118801722,7.8029215508311E-5,2.4072438076246637E-6,1.8560254620151767E-5,2.9066443838488683E-5
261200,12.934520900122237-1.6864740285018629E-6i,-0.0017064622096088808,-2.2627297089005083E-4,-0.34997389164079457,2.3502463529062354E-4,5.847959830849303E-4,-4.561405996345321E-4,-1.7524506828259454E-4
261200,13.52355231664154-2.0074240049298553E-6i,-0.6628637623101772,7.667332283490825E-5,5.860368277482538E-4,-6.674057632963292E-5,1.8243798745132852E-4,1.3817314946801732E-4,6.199813283912764E-5
261200,13.579382494980948-2.8465614776107877E-6i,0.003550005370260449,-1.5040372091936692E-4,0.3426219299405613,-3.7210566583164315E-4,-0.004052206101132978,4.704154021021554E-4,1.3814045435888315E-4
261200,14.861915495559455-7.498876012411781E-6i,-0.008365574279486396,-0.2627448287678339,-0.0010097113489970658,0.002763402886001944,5.025009444111309E-4,-8.697588778916776E-4,-2.948066839697575E-4
261200,15.956318964703895+3.26747949936272E-6i,2.5029236517395435E-5,0.3028564643524246,-1.1246511310021394E-4,-7.860590904647212E-4,1.5233970030696214E-4,-1.4513910491704534E-4,1.5674376909600516E-4
261200,16.071257387179-1.3962142072335205E-6i,-3.206943642149287E-4,-8.912164303082274E-4,7.302131621165695E-4,0.19417095736076317,5.011670083782915E-4,0.0010729669606246194,-7.963008976510463E-5
267800,11.13819544373852-7.445317077006368E-8i,1.280267585000423E-4,0.2492686678445424,5.454609486030541E-5,6.300365509538994E-5,-9.251048867661275E-5,-7.179259004546342E-5,2.858335139240908E-4
267800,11.606909818063544+2.9237340217983206E-6i,-2.104222929952683E-4,-0.23222497988601576,-3.3389446921861805E-5,-7.84798554679089E-5,9.161080420356912E-5,7.566538500487159E-5,-2.814759372582286E-4
267800,12.996518888830256+1.4650712172995749E-6i,-0.10407433858995767,5.371637839732806E-4,-0.001819284666953212,8.16507482870834E-5,-2.8286103565551892E-6,1.821783628553533E-5,2.6316089348487925E-5
267800,13.166364640673779+6.854776208760041E-7i,-0.0017715480638817009,-2.5800933924455927E-4,-0.34645653377195706,2.1082558027233085E-4,5.179665968733189E-4,-4.6193340801474773E-4,-1.7517882711128038E-4
267800,13.75749127442164+2.6431088977787597E-6i,-0.6626990998554834,6.100538920420841E-5,8.346065131210768E-4,-7.034189610984187E-5,1.8426463099530615E-4,1.3669186871432103E-4,6.03069523610831E-5
267800,13.811502749239418+5.25420585835562E-6i,-0.004877760700407911,5.5899062462752996E-5,-0.3503129680084268,3.3375202932943817E-4,0.003888884931808119,-5.049373434578069E-4,-1.253117451667996E-4
267800,15.094308069809578+6.9490599789616284E-6i,-0.00867896272264596,-0.24203466506903057,-0.0014036253705305396,0.002322299230080795,3.8582584678090376E-4,-9.152881175194064E-4,-2.615289307871645E-4
267800,16.190973711676843+6.673166545498567E-6i,1.4719739955888603E-5,0.31139392831288026,-1.1643031504812835E-4,-9.106149460058583E-4,1.227769298773775E-4,4.860518270471132E-5,1.6688595495676652E-4
267800,16.30306007008144+5.052290730483483E-6i,-3.22797218232505E-4,-7.323613345631381E-4,7.377041323744642E-4,0.19362861443499144,4.979997959672509E-4,0.0010550658279912955,-8.642281586203615E-5
274400,11.370021399554977-1.531092096301715E-7i,1.4670862613247007E-4,0.24818362803638216,6.631425206889706E-5,6.168264434841098E-5,-9.471967887802405E-5,-7.384431541602723E-5,2.850933413042653E-4
274400,11.839233752575419+1.4428727179170614E-7i,-1.7442173005357187E-4,-0.25379085463420514,-2.2483814265540572E-7,-6.848732234253386E-5,9.244973463523461E-5,8.686280673243915E-5,-2.9350397791628465E-4
274400,13.231966660989244-7.064843010679564E-7i,-0.025386459054633922,5.781021638507186E-4,-0.0019800642503301357,9.074468896800587E-5,-1.9383049172953118E-5,4.13227499377522E-6,1.778089774700348E-5
274400,13.398156156300958-4.002867381992726E-7i,-0.0015070726811629207,-1.4674709221063585E-4,-0.35443445829313547,3.134481199430782E-4,7.292955454651725E-4,-4.4400383835361786E-4,-1.7831412934091767E-4
274400,13.991344642767583-1.6282147090366107E-6i,-0.660210072689774,4.716905105949541E-5,0.001330143453721515,-8.225111397398072E-5,2.0592079529201807E-4,1.3488993227210236E-4,6.287270928325888E-5
274400,14.043612028464182+8.313232957100266E-7i,-0.009161662559424598,-8.20422134651722E-4,-0.035713720423447684,-4.788959864026211E-4,-0.004618031748817466,-1.95867816653807E-4,1.6110663737682146E-4
274400,15.326627613266803+9.422287512299608E-7i,0.0016127923190183255,-0.17631760898909432,0.004124749001358633,-2.08410753252438E-4,7.956324323051863E-4,2.5861946421682717E-4,-3.3904713196092325E-5
274400,16.425574101532025+2.5646646376747673E-6i,-8.920196103007513E-7,0.3105444319736401,-9.426562293287228E-5,-8.196002304917034E-4,1.3384731886419477E-4,3.95939913132141E-6,1.6414254629707454E-4
274400,16.534860491113257+1.1358463757289872E-6i,-3.3226885957541647E-4,-7.077544551621541E-4,7.286696398779033E-4,0.20864444375173005,4.610819953241631E-4,0.0010526312583161496,-1.0189728531985904E-4
281000,11.601924747049168-8.807053155340752E-8i,1.2093345338499677E-4,0.2286812857586566,6.946867171500348E-5,7.109911426718459E-5,-9.666125722544121E-5,-6.472664859653853E-5,2.727167942925538E-4
281000,12.071671433952464+1.0383741886609579E-6i,3.0878627727497915E-4,0.05296364244772421,9.010656091285774E-5,1.537626576060558E-4,-9.018063331351401E-5,-8.361322160817673E-6,1.4753397500952961E-4
281000,13.467424843237758+1.0812100031794915E-6i,-0.4336105422224599,4.438800731537107E-4,-0.0015224179544348043,3.377839508376643E-5,8.954010355544348E-5,9.216356215490029E-5,5.559282942516174E-5
281000,13.63002628577936+1.3982835993230958E-7i,-0.00144578387527481,-5.743368897948942E-5,-0.35392108645548437,3.126106648206049E-4,8.561909861141337E-4,-4.4121587822676964E-4,-1.8450068521692626E-4
281000,14.225214035586196+5.109588704353995E-7i,-0.6608965415451155,1.5108541018728238E-4,-6.459501039221109E-4,-3.574152147772738E-5,1.4953151394547166E-4,1.4382262104937674E-4,6.444301884702067E-5
281000,14.275841267249008+2.9967634313732915E-6i,0.009934324495213661,7.919561066009539E-4,0.09436414108676516,4.0658218225828627E-4,0.0038199719103164816,2.719505460274914E-4,-1.4658652799076825E-4
281000,15.559049360776003+2.203450875703878E-6i,0.004508023604072182,-0.09905917112135207,0.004465719325030014,-0.0010513131374608553,5.739498421501813E-4,4.578770795897794E-4,4.6702072205243704E-5
281000,16.66025623280399+4.602356436203693E-6i,-2.923837171071529E-4,-0.06387043355926038,1.7617241024428447E-4,-8.654666424640017E-4,3.414820389789394E-4,-7.816069947822076E-4,-1.5600393688852725E-4
281000,16.76675968562418+3.319372401593367E-6i,-5.2991646406540905E-5,-5.762247716682489E-4,4.456570017064589E-4,0.3491047839824106,-1.8805818529972392E-5,6.234552644985667E-4,-2.451957676446683E-4
287600,11.83381304793332-8.269353991964832E-8i,1.0563966907781588E-4,0.248417140835299,4.077957156689679E-5,6.32847167855973E-5,-9.776408073335504E-5,-7.124683099714496E-5,2.827060629902849E-4
287600,12.304092578847374+2.283103424495393E-6i,-3.040479032466069E-4,-0.10911210201618148,-8.660961158109983E-5,-1.3487011743898816E-4,9.802206183005849E-5,2.552934906369406E-5,-1.9115698607188397E-4
287600,13.702725196933171+1.8431752227583436E-7i,0.0844207638785422,4.6377242783907313E-4,-0.00197447401153375,1.049778992428209E-4,-5.297606908495991E-5,-1.7131404348720033E-5,6.9734505491206585E-6
287600,13.861879923435769+1.6687273070336344E-7i,-0.002163461332069884,-3.7710702421789435E-4,-0.32116309396086,9.198768834558412E-5,2.7276686032194956E-4,-4.414455394014378E-4,-1.5549707076570825E-4
287600,14.458908663783413+1.5762700851211383E-6i,-0.6638851176813416,1.3474497394768174E-4,-3.7910313964045896E-4,-3.889612224251261E-5,1.5873359203203772E-4,1.43501771778344E-4,6.417406061167982E-5
287600,14.508057967904039+5.372421661834264E-6i,0.005744571650440095,7.105801905091274E-4,-0.13812194369146805,5.440396215920972E-4,0.006181627663494191,-6.911797944870703E-5,-2.0811669570254706E-4
287600,15.791413718526425+3.3691615464540087E-6i,-0.002939750591010061,-0.3350294000009491,0.003400680112262056,0.0011057688753786897,0.0010917108963227693,-3.8411563821293837E-4,-2.427348515374531E-4
287600,16.89481703643875+5.6229146831977026E-6i,5.43953641733544E-5,0.3453725017392749,-1.660684400037902E-4,-7.691980083446541E-4,7.848005235694463E-5,1.46593632583163E-4,2.1158015496038432E-4
287600,16.99862219986562+3.929585522084861E-6i,-3.1133394968046015E-4,-8.326236868653658E-4,7.009861037246411E-4,0.2368143534990007,4.2388184578447455E-4,0.0010240023341337356,-1.2277568106541884E-4
294200,12.065717070690258-6.495309957822759E-8i,1.1670446841160573E-4,0.24957830995728134,4.0348948284807185E-5,5.5717923416043014E-5,-9.497137415579072E-5,-7.310116437123778E-5,2.862481698151795E-4
294200,12.536424408094616+5.155355899793391E-7i,-2.1996860891089763E-4,-0.23000760930906142,-2.609211764178442E-5,-7.203894391991677E-5,9.631868894566165E-5,7.428883580659916E-5,-2.8001297479013484E-4
294200,13.937915439500474-4.189081762772437E-8i,-0.18163203250846172,5.108236323060946E-4,-0.0020941887060104895,7.578665350310152E-5,2.0261528591368184E-5,3.9827972457247754E-5,3.3356124892375464E-5
294200,14.093740273708105+7.672194788826442E-8i,-0.0019838542693077403,-2.4180769393318945E-4,-0.34449746674510195,1.7975212853501074E-4,5.375641930491713E-4,-4.5918491420762926E-4,-1.7251210872845022E-4
294200,14.69262865448181+2.276763108774269E-6i,-0.6658610400735128,6.811355259118645E-5,7.937503107736698E-4,-6.767117878236169E-5,1.975559238481807E-4,1.3695056877186115E-4,6.365857680652872E-5
294200,14.740154222690547+3.805289498200282E-6i,-0.010356427051420649,-4.254788249874768E-4,-0.3073644950045438,-2.395410335416371E-5,4.563838597002699E-4,-5.149020828243249E-4,2.476924995940073E-5
294200,16.023805661947666+7.0122888121481506E-6i,-0.0073676563559080714,-0.33942505624168706,0.0010209251846060832,0.0020459656587861843,8.185722760739274E-4,-7.410770923930768E-4,-2.7862460448602525E-4
294200,17.12923786065102+3.694658957992314E-6i,-5.2220584387678885E-6,0.3134655468939741,-1.2062863688536762E-4,-8.948704842596353E-4,1.40685327920017E-4,-1.3779164982590542E-4,1.6690390162886433E-4
294200,17.230496932428604+3.074504863866289E-6i,-3.507274479126069E-4,-0.001023322163777318,7.205257835315565E-4,0.19035785342690442,5.066834036821051E-4,0.0010747321662567194,-8.713449135339246E-5
300800,12.297573246236594-3.5468978241778664E-8i,1.1417077990232569E-4,0.25073760784393245,4.715857692236458E-5,6.015260373315878E-5,-9.383287250171078E-5,-7.633655982914593E-5,2.842697711805981E-4
300800,12.76884432707549+1.8086622336392383E-7i,-1.6750031558864943E-4,-0.27231001904176555,-1.0581525640467216E-5,-4.643713686616776E-5,8.870545866851654E-5,9.449316193930946E-5,-3.0139732290275257E-4
300800,14.173119489462172+9.109640977477528E-7i,-0.25604776394380313,4.645365285738848E-4,-0.001992706821568525,7.254238142296397E-5,3.5132972169821724E-5,5.311450613885973E-5,4.276420851754604E-5
300800,14.32555801009407+1.8550409937436542E-6i,6.26504195380521E-4,5.42192519926384E-4,-0.18552607188185058,4.525558641037577E-4,0.0014468946301409251,-1.5520851813287945E-4,-1.1607637283912098E-4
300800,14.926327142223062+6.721569197826591E-7i,-0.6429203676144761,2.3417573759787686E-4,-0.0020836187783080597,-4.73395587691325E-6,9.41263509272932E-5,1.4260689647313358E-4,6.607589534267587E-5
300800,14.972347928860797+4.465575427886651E-6i,-0.005959740577496524,8.856918088808707E-5,-0.3491835331482124,3.166971319232802E-4,0.00485840276930881,-4.8527462046408983E-4,-1.2836197918805143E-4
300800,16.256195839681524+5.927690453312696E-7i,-0.008647618052950544,-0.19342573729927354,-0.002045414715363888,0.001983852561455272,2.9360951701331553E-4,-8.630249269467613E-4,-2.3208926639471932E-4
300800,17.363782419691596+6.421011536926723E-6i,8.282857047534426E-6,0.3178882561265381,-1.1882398916791052E-4,-9.983367716425522E-4,1.4293323831644295E-4,-2.366975562714196E-5,1.741616624390566E-4
300800,17.462310121507745+7.666978615831983E-6i,-4.145521501229325E-4,-8.827156899005248E-4,5.978995175441826E-4,-0.04868837479161635,6.859114471821521E-4,9.218024635910649E-4,1.0020518237419448E-4
307400,12.529570057566268-1.3693440517681076E-7i,1.241362232065995E-4,0.25250536339488483,5.840843192977791E-5,5.713369588979931E-5,-9.414364027439307E-5,-7.654522864287995E-5,2.881376142149615E-4
307400,13.001069583882867-1.0237098673202548E-6i,8.656777334278139E-5,-0.346077957114227,7.740578028884142E-5,9.417099533073132E-5,3.4228661613328195E-5,1.321629110560385E-4,-2.8644807718226033E-4
307400,14.407896566386064-2.3950044042518825E-7i,-0.4586857711830496,4.376965735755871E-4,-0.001583300586651977,2.8561363012306558E-5,9.663770335418286E-5,9.675289955647222E-5,5.678256037125856E-5
307400,14.557516400585591-6.251240529760568E-7i,-0.001087115713075782,3.3054062844836207E-5,-0.3465996312205127,3.8374274044507034E-4,9.981687474706505E-4,-4.147274062567318E-4,-1.8023110848667615E-4
307400,15.159783003948677-1.0648574605844367E-6i,-0.4091973428773166,4.725969900344026E-4,-0.007513708348831613,1.1213118669250759E-4,-9.128122895998642E-5,1.1297758727355358E-4,4.7290312983861955E-5
307400,15.204418655563401-6.718894942638197E-7i,-0.01143949868820896,-5.717347219818853E-4,-0.27037795726757546,-1.0776086284668374E-4,-7.532012052891941E-4,-4.8694267378224856E-4,7.658042088555171E-5
307400,16.488476985032023-5.627445018754628E-7i,6.851381097110179E-4,0.2689532126581357,-0.004194434949421902,-5.778985486064622E-4,-9.231087108860463E-4,6.861342454485037E-5,1.2729513087843733E-4
307400,17.597836928506812+2.8920512037209817E-6i,2.66421655802176E-4,0.3389471853502574,-2.5425327133728914E-4,3.702723254040661E-5,-1.7026102974377648E-4,6.099085995948634E-4,2.832726580858871E-4
307400,17.694293501148696+4.3120662250573943E-7i,-4.1588166435659437E-4,-6.956776829367951E-4,5.778741960143574E-4,-0.0725342082333103,7.070857028411117E-4,8.707713070366408E-4,1.145419957017667E-4
314000,12.761272394706152-2.2565025435768733E-7i,1.577292375297072E-4,0.24905991342449438,8.359150792418613E-5,5.362559116981859E-5,-9.559556557165924E-5,-7.837982750913552E-5,2.902437910567359E-4
314000,13.233327509418402-3.250767358485077E-6i,-9.709345831479416E-5,-0.2104224233543769,-8.06652588711909E-6,-9.667647233771521E-5,9.933904390447911E-5,7.341149265071659E-5,-2.707715155458914E-4
314000,14.642720153299443+2.0330742026079023E-6i,-0.07464029304879853,6.469426661394667E-4,-0.0022410288080905215,8.701745655695925E-5,-5.866070070561326E-7,1.2465503570859611E-5,2.3660020272594483E-5
314000,14.789222451599056-6.349206047527302E-7i,-0.002427158055478265,-3.1767249068733003E-4,-0.34000490946136924,1.8953775611355332E-4,5.552611490405396E-4,-4.592078198668266E-4,-1.6253110630064146E-4
314000,15.393317538782034+1.8343072918047442E-6i,-0.6651606664382597,4.857819018123746E-5,0.0014161309889934711,-8.038301980640537E-5,2.051395933213792E-4,1.3269451167107553E-4,6.806154732697484E-5
314000,15.436484073843472-2.865683236935917E-6i,0.007574808938723846,5.6434066906876465E-5,0.35329982634020385,-3.049064878445246E-4,-0.004427951164930547,5.208337658757968E-4,9.816163289374725E-5
314000,16.720697127458614-5.191290876961072E-6i,-0.006224867121032124,-0.20480321497274662,-7.82170902271708E-4,0.0031802608504512336,1.9950587900801906E-4,-8.894972841738891E-4,-2.0741313877122532E-4
314000,17.832081921537778-4.842608429450099E-7i,1.60413549747399E-5,0.30797849276291156,-1.1658319895693553E-4,-0.0011407615302637952,1.282400321888386E-4,4.4286114361538633E-5,1.5754021382380535E-4
314000,17.926038797518913-2.3233008742598907E-6i,-3.276164971868683E-4,-7.881734136388277E-4,7.224482821742673E-4,0.20724399040656297,4.68019444920422E-4,0.0010630717220415848,-1.1072102382634498E-4
320600,12.993416539450076-9.579742784937513E-8i,1.2589170537863158E-4,0.2486488279857999,5.0742749321244135E-5,6.145050423133765E-5,-9.582479530223166E-5,-7.338995044348185E-5,2.863807280122447E-4
320600,13.465765668413926+2.2255871063761516E-6i,-2.5409285596604666E-4,-0.18863517740420233,-5.575889556515902E-5,-9.957941298546453E-5,9.683262816927233E-5,5.8989552228230714E-5,-2.5300549823517685E-4
320600,14.877641920395789+1.2476618037367037E-6i,-0.12966725510323268,4.962903482211791E-4,-0.0021311331575461267,8.623227394785169E-5,3.3549691246103252E-6,2.7007171894304194E-5,2.947239643939566E-5
320600,15.021315162152238+9.196347705790063E-7i,-0.0015680273231569117,-1.007203845744849E-4,-0.35435854332606104,3.015966572692331E-4,8.202548354613365E-4,-4.410485517932749E-4,-1.8305771077074213E-4
320600,15.626975953257585+1.7103500514514244E-6i,-0.668948990464158,9.189033523131217E-5,3.6495372277679203E-4,-5.937706569179977E-5,1.8920935003473326E-4,1.3931106643918755E-4,6.672993817297628E-5
320600,15.668790424161378+5.1871685963962065E-6i,5.330783700602698E-4,4.449561111050988E-4,-0.2793542971907715,5.139827838555249E-4,0.006848426937808483,-3.183396105908831E-4,-1.9981859453119952E-4
320600,16.953227711997087+4.738917034806332E-6i,-0.008478269047261813,-0.2871721677977445,-5.754853623131871E-4,0.0021315805499217623,6.164695753366229E-4,-8.484047541055192E-4,-2.88646756080121E-4
320600,18.066413784303833+5.412416941104328E-6i,-2.7508527207957115E-5,0.2885548959274674,-8.174566500157232E-5,-0.0010978687314001226,1.8218979436064866E-4,-1.5504541999337038E-4,1.4008134339359502E-4
320600,18.158114365419998+4.722447634755107E-6i,-3.542481612069528E-4,-9.41686084632004E-4,7.281833711742403E-4,0.19145048935459322,5.038319788869451E-4,0.001060664676040293,-8.305784775843375E-5
327200,13.225368326065015-1.565610889690083E-7i,1.285807049383035E-4,0.2492706168614729,5.7528444393251136E-5,6.193443608282921E-5,-9.389449150423913E-5,-7.48599005179642E-5,2.8539694220450944E-4
327200,13.698144166481281-1.5832650610912904E-6i,-2.075973606401965E-4,-0.23457267098819853,-3.9734492057799585E-5,-7.614911169957559E-5,9.357198315948857E-5,7.856978574837714E-5,-2.815525667725246E-4
327200,15.112386878417546-4.4112085329370226E-7i,-0.10988297983220152,5.164341298138504E-4,-0.0022435108844440295,8.684489624812338E-5,-2.5861875572357733E-6,2.2123009829289497E-5,2.7130735026493944E-5
327200,15.253241827240048-4.934932507966681E-7i,-0.001974140378974494,-2.3805890281878534E-4,-0.3490952054643901,2.3542387563342708E-4,6.302640188999548E-4,-4.549472464532742E-4,-1.7228941902596912E-4
327200,15.860437988976244-6.477815055474292E-7i,-0.6686460214982165,6.649596987577933E-5,9.309042842920059E-4,-7.005519888100915E-5,2.0731883191663918E-4,1.3634639254668607E-4,6.684436570589594E-5
327200,15.901005020123101-7.840132946760848E-7i,-0.012306528373777048,-7.972198002892365E-4,-0.0750908225987422,-4.265652656674654E-4,-0.0051455533974988,-2.4158922445912924E-4,2.32562405480802E-4
327200,17.185560695058975+9.137369478452112E-8i,-0.008561153563871871,-0.2665614440239083,-8.479040558065625E-4,0.0022009065214902757,5.265237852247702E-4,-8.738212429191573E-4,-2.7761631425296345E-4
327200,18.3005863367203+2.511664980892016E-6i,3.096143409616214E-5,0.3111236912295457,-1.1765421898174262E-4,-0.0010042751930936468,1.4332083868428134E-4,-8.867371684565136E-5,1.6493241002941365E-4
327200,18.39006080317824+6.283909285910189E-7i,-3.51601169358454E-4,-9.81288778511958E-4,7.377224759953659E-4,0.19348898956486277,4.961411120517838E-4,0.0010720536659319206,-8.75210835858917E-5
333800,13.45729972529149-1.3210489335721369E-7i,1.3051611399709335E-4,0.24960558278500547,6.369951756991736E-5,5.9393720158099386E-5,-9.620841525429128E-5,-7.701411670404318E-5,2.8510753134342975E-4
333800,13.930407613212697-7.073604147986757E-7i,-2.379848332737751E-4,-0.19980639551316456,-4.1566650465934216E-5,-9.730491335034844E-5,9.696908615991218E-5,6.74720816296946E-5,-2.593985469493504E-4
333800,15.346969309313616-3.980379468552787E-7i,-0.1694841081826596,5.393557635620207E-4,-0.0022155145355177734,7.860766646070534E-5,1.942862467100546E-5,3.448908556254292E-5,3.38250661691512E-5
333800,15.485142617837303-8.763266203786055E-7i,-0.0021479491400432874,-3.309834480837911E-4,-0.3373106610561818,1.7058204085730632E-4,3.938985954510505E-4,-4.5099524958337294E-4,-1.6244076439900042E-4
333800,16.093771921471856+6.14180785669658E-8i,-0.669878732597732,8.0289541418645E-5,5.95622893918704E-4,-6.60788473167356E-5,2.001278501522262E-4,1.3975638212473812E-4,6.84202500143903E-5
333800,16.13309247779912-5.56831746821358E-8i,-0.0032049908680099022,2.3843962131323647E-4,-0.32806544751767086,4.4713193759864404E-4,0.006259902579861507,-4.2566649966200687E-4,-1.5293754968594326E-4
333800,17.41787615322214+8.287394428507089E-7i,-0.008261421357014619,-0.20713292354969715,-0.0013768642578861992,0.002300370841889593,2.858878986111894E-4,-8.869967908750103E-4,-2.281073778519181E-4
333800,18.534598201388576+2.4615931524178655E-6i,-7.276903272369302E-6,0.2986016703286464,-1.0466673409371346E-4,-0.0010435195521923328,1.6659708350591924E-4,-2.137722974445856E-4,1.4780108904684485E-4
333800,18.62198313945834-2.2491132976079686E-7i,-3.443379273128387E-4,-0.0010833391569661495,7.456540507740651E-4,0.17910036121940112,5.220886452741445E-4,0.0010718612839841577,-7.007657511588836E-5
340400,13.689256762547124-1.6809110780953364E-7i,1.2632795609652907E-4,0.24941264981280897,5.783246482326734E-5,6.14167786580733E-5,-9.540509980776355E-5,-7.513584088789754E-5,2.852086176840172E-4
340400,14.16285084555897-1.4115182602368382E-6i,-2.533934893378255E-4,-0.19061227085801405,-5.478516808443241E-5,-1.0029918420313294E-4,9.76784421837158E-5,6.185755543808555E-5,-2.5281951446757135E-4
