% Model,Cyl_axis_oriented_magnetic_field.mph
% Version,COMSOL 6.1.0.282
% Date,"Jan 29 2025, 16:26"
% Table,Table 1 - Surface Integration 1
% H0 (A/m),Eigenfrequency (GHz),m=0 (1),m=1 (1),m=2 (1),m=3 (1),m=4 (1),m=5 (1),m=6 (1)
142400,11.784779128947118+2.0297528119447585E-14i,8.268423519026238E-6,0.30171074447122354,-8.272604752956787E-5,-0.0010521629743752451,1.3285167926806098E-4,-6.502830580543179E-5,1.5361711399187444E-4
142400,11.87783254730294+1.6960927096240716E-14i,-3.5411580669644934E-4,-0.001135331263321255,7.51695692529881E-4,0.09729940044125046,6.301816357778047E-4,0.0010462149272550958,-3.1550990177339056E-5
149000,6.944389927441057+4.0935470232072436E-15i,1.3533173078827203E-4,0.25148293790850246,6.542104835452196E-5,5.255250973838374E-5,-9.238456488850185E-5,-7.06809317866262E-5,2.833573560841013E-4
149000,7.444316333902402,-1.9727786606415438E-4,-0.285011999391931,-1.0169690270450083E-5,-3.365613392154893E-5,8.32404447470123E-5,9.530270602180682E-5,-3.0503357445967646E-4
149000,8.77926058026683,-0.33689256800605577,4.4652766304738273E-4,-0.0013726422891643458,4.89694281186514E-5,6.250969266163994E-5,6.943778585627713E-5,4.6233878115681524E-5
149000,8.972039228121693-1.2930728207740915E-15i,-0.0015021106438006442,-2.58838047120986E-4,-0.3481875039898692,2.2617241609785364E-4,4.859417857916529E-4,-4.603947220584143E-4,-1.7908480157453424E-4
149000,9.575392074406027-4.680759940067917E-15i,-0.4770487697221804,-2.502226852331762E-4,0.004823819046228681,-1.6990220160497437E-4,2.3261669089489904E-4,8.101294973083489E-5,3.72145835485281E-5
149000,9.641422075293491+8.441653936459913E-15i,-0.007004172856417467,-4.487179442609705E-4,-0.30984304986473127,-1.0337713701231763E-5,2.769036779451645E-4,-5.297586110793457E-4,-3.965955707064085E-5
149000,10.933675296153742+2.5911413368436246E-15i,-0.007265405864754637,-0.3595073668252835,0.002108322635582987,0.001649724500122302,9.509733083328997E-4,-8.36513584274975E-4,-2.891854365036719E-4
149000,12.019944579169719-7.083026550975912E-15i,2.043245510311497E-5,0.31000493320930333,-9.301413317792043E-5,-0.0010546077401443787,1.2022211686169144E-4,-3.7391975952808106E-5,1.641795785791437E-4
149000,12.110032342051639+1.8867120539422147E-14i,-3.0388545365813926E-4,-0.00110928114620236,7.626964795699548E-4,0.19247053158197475,5.02996726288799E-4,0.0010571389157403843,-1.0430780965401038E-4
155600,7.17654093884812+1.7210533954977144E-15i,1.3802489254916798E-4,0.24898211511210092,6.61948905740701E-5,5.47540633094734E-5,-9.279471879224603E-5,-6.980808644618022E-5,2.8201971285747715E-4
155600,7.676495289148993-3.0596253147295947E-15i,-1.2060589707674706E-4,-0.32443273176749926,2.2159897369214112E-5,7.291933505300328E-6,7.160090126082486E-5,1.1334949567533677E-4,-3.1901282833727147E-4
155600,9.01740622165741-4.603741657608269E-15i,-0.16769887333211655,4.8325072354788676E-4,-0.0016149250352262424,7.608968762973317E-5,1.5478490411839525E-5,3.1990360670875493E-5,3.1807790102819286E-5
155600,9.20420855569769+1.1592791228575336E-14i,-0.0015933979174131388,-2.9652452921373197E-4,-0.3437915120398934,2.0072470942057624E-4,4.343527946718095E-4,-4.5991108516908345E-4,-1.752605593318525E-4
155600,9.810096779472223,0.5095869562417901,2.1874598644273114E-4,-0.004647048351441568,1.6319126112994902E-4,-2.3828658786451967E-4,-8.99507666403014E-5,-4.136310835032675E-5
155600,9.873569464756082+5.253878065280129E-15i,0.008169265189084661,6.674992791025879E-4,0.22627067882126808,2.1810514334236642E-4,0.0015125728248141115,4.462736043991402E-4,-2.731882340043007E-5
155600,11.165850853384496-2.8479155508396245E-15i,-0.009523314432111076,-0.3293823655974319,4.2276969272250867E-4,0.001989058170698562,7.910674773644437E-4,-9.762618533541665E-4,-3.18127196012189E-4
155600,12.255006778187715+6.404352608333314E-14i,5.738946071536161E-5,0.33258373253656487,-1.2427379617715168E-4,-9.884327044260854E-4,7.720454193345067E-5,8.106178736969908E-5,1.9535766449898712E-4
155600,12.342230635737662-3.357169895073645E-14i,-3.067734623596039E-4,-0.0011391360005008225,7.620984794222674E-4,0.19316113477776023,5.020849105514573E-4,0.001056758738648886,-1.0536688031327064E-4
162200,7.408691598194691-2.556867231396079E-15i,1.365222195359612E-4,0.2503236797822856,6.525731074173565E-5,5.439550662034262E-5,-9.271686111491687E-5,-7.057892069563849E-5,2.8287494950778546E-4
162200,7.90867270621576+1.4618287955937146E-15i,-2.372508460863704E-4,-0.2534254561865954,-2.9719388613057744E-5,-5.884016560294772E-5,8.879344997334659E-5,8.220483983748353E-5,-2.8870930408737334E-4
162200,9.255247385645411+2.3323831722691805E-15i,-0.11117937279792453,4.8566358822765886E-4,-0.0016999215467036791,8.3816146873529E-5,1.8754044366871323E-7,1.963747921044604E-5,2.659606068985224E-5
162200,9.43637697893388+3.172809115544918E-15i,-0.0015485413588382688,-2.4450432436988706E-4,-0.34950416716228,2.365025059088598E-4,5.254430810143659E-4,-4.5987757746726663E-4,-1.7982552984403182E-4
162200,10.044682784238283-2.200550357340251E-15i,0.5221000382118891,2.0662783730192883E-4,-0.00468019902095238,1.6098563010643406E-4,-2.4399086414423596E-4,-9.333459558428206E-5,-4.3222518168206755E-5
162200,10.105716838085245+8.58748888231556E-15i,0.007790453732290353,4.770233270235149E-4,0.3022304409535374,3.2205382425020376E-5,-1.0167543881616729E-4,5.225124178759724E-4,2.104348159598222E-5
162200,11.398025372661825-3.3909504738027946E-15i,-0.010353391064071878,-0.2141599605780515,-0.0019115789073699727,0.001982050085432889,3.956933087506975E-4,-9.428413355708376E-4,-2.825474218391474E-4
162200,12.489970970470484+1.700627646014435E-13i,2.1199892665733614E-5,0.30975334859871434,-9.277476238266012E-5,-0.0011091777685631951,1.2237891679258052E-4,-6.104326528220926E-5,1.6373628851976948E-4
162200,12.57442748830953-5.644785723288167E-14i,-2.555940290068245E-4,-0.0010547956174331724,7.302779430882214E-4,0.24951332188079384,3.876671874222339E-4,0.0010101326129617855,-1.5036248333014042E-4
168800,7.640841929711214,1.3770252468742447E-4,0.24918658405807323,6.545103841950015E-5,5.564469607520446E-5,-9.294332489215815E-5,-7.028087189748875E-5,2.823101572647943E-4
168800,8.140848683755557+2.115774324307319E-15i,-2.787947682132206E-4,-0.20978897885522668,-5.178716567314517E-5,-8.617811926050317E-5,9.267053139350336E-5,6.448407506162133E-5,-2.6196462539670686E-4
168800,9.492806932958874-4.148907455543875E-15i,-0.14812234806760124,4.8455007572028187E-4,-0.0017328990929986621,8.021097129381792E-5,9.746089450192866E-6,2.7791263438017337E-5,2.9923739856831305E-5
168800,9.668544544999788-3.4281197671381454E-15i,-0.0015320431512635697,-2.1527853642196884E-4,-0.3517714042910347,2.5579439496820625E-4,5.808558641807948E-4,-4.586304318899653E-4,-1.8179238561608142E-4
168800,10.279158189433902-4.585906252329591E-15i,-0.30036931189259886,-3.813304416977963E-4,0.006973030054341987,-1.9787398169317735E-4,2.4391102470603884E-4,3.5364357515350544E-5,1.931671707189184E-5
168800,10.337864201623358-2.1757110563828245E-15i,-0.008699051709887651,-5.98952104984736E-4,-0.25978281689765215,-1.4420719948528702E-4,-9.379955092247956E-4,-4.815041311299382E-4,2.0159147066431693E-5
168800,11.6301989039347+2.61515029679587E-15i,-0.010002938125951011,-0.1648339767971855,-0.0025531051615863237,0.0018674008227700814,2.449633955966238E-4,-8.774235105804604E-4,-2.5349701564742E-4
168800,12.724842048670306+4.963388261560961E-14i,2.0237020443051758E-5,0.3087045992053794,-9.146366123889728E-5,-0.0011409301064485855,1.249684253442702E-4,-7.880197702587358E-5,1.6234212496803817E-4
168800,12.806622956598039+1.2390406488905191E-14i,-3.4958439968379757E-4,-0.001271159883977682,7.635891027516534E-4,0.1392864492109775,5.835735782977257E-4,0.0010618950143557134,-6.550883725985335E-5
175400,7.872991955440325+1.5618045970097107E-15i,1.3760255602616564E-4,0.2492180531130242,6.514250772514445E-5,5.61021419615584E-5,-9.301923330843382E-5,-7.047875593156666E-5,2.824108596257034E-4
175400,8.373023312123458,-1.1261676609000576E-4,-0.3270679666731092,2.4511877593876394E-5,9.403962694945298E-6,7.110493930671852E-5,1.1503419504835466E-4,-3.1972517518142203E-4
175400,9.730105467598591-3.165216174826622E-15i,-0.3385528936787623,4.4800591150751754E-4,-0.001557450415200946,5.1895563068335396E-5,6.192703192059641E-5,6.981997993085811E-5,4.6366159537678434E-5
175400,9.900711297844275+5.215195066194863E-15i,-0.0014859295502857044,-1.7356957015623946E-4,-0.35391752815138716,2.819926645348698E-4,6.562612421661788E-4,-4.555429770443746E-4,-1.8411853536670216E-4
175400,10.51353037010989+2.6782803426726976E-15i,0.4193994902208694,3.0602207135595443E-4,-0.006373654670646104,1.866976893963507E-4,-2.6282021668870727E-4,-6.520752816209385E-5,-3.249368423134162E-5
175400,10.570011561660944+4.0477978891692904E-15i,0.00841309523652106,4.662570484832086E-4,0.30495562052004666,2.0697047486471358E-5,-2.1475451163816757E-4,5.232711015307489E-4,1.0111995269128463E-5
175400,11.86237149398074+6.773060772156344E-15i,-0.009780534658903231,-0.312889143653735,-4.655527951389726E-5,0.0020425700221459284,7.29024895485505E-4,-9.7844559732342E-4,-3.149985216059376E-4
175400,12.959624582823796+3.679962848342191E-13i,3.311521241863308E-5,0.31697572887822484,-1.0218890325750504E-4,-0.0011373354494967442,1.1133576886791437E-4,-4.3263094382479834E-5,1.7299315765153349E-4
175400,13.038817094519064-2.962645165879873E-13i,-2.3172357849742353E-4,-0.0010309504621725785,7.048009274413605E-4,0.27184268851701465,3.3007759181149046E-4,9.745874911659783E-4,-1.6920284459262132E-4
182000,8.105141695478952-1.714107878292829E-15i,1.3732845892250968E-4,0.24940216131596804,6.478576330006157E-5,5.6438429457524885E-5,-9.307192068147807E-5,-7.073688931071582E-5,2.825963569437136E-4
182000,8.60519667423312-1.2682777764496232E-15i,-2.1240732677995874E-4,-0.27241156301995456,-1.8710418882399784E-5,-4.604173921384839E-5,8.68080044426471E-5,9.067804637019053E-5,-2.993720719809455E-4
182000,9.967161611264284-5.323515847068173E-15i,-0.19408972410826944,4.8081835769058537E-4,-0.0018031004654730839,7.570978859703949E-5,2.1581760137744262E-5,3.795463257001577E-5,3.396389117944481E-5
182000,10.132877278466294+7.466981615097177E-15i,-0.0018233009606839089,-3.439572475260101E-4,-0.3364697962632753,1.6772381937899878E-4,3.742860533206814E-4,-4.56937217693497E-4,-1.6880920890923398E-4
182000,10.747806055422844-1.448280485885361E-14i,0.5831283156381818,-3.0382910506509956E-4,0.0033670815402632123,-3.413631651187187E-5,-6.802134122278031E-5,-1.4061684622624978E-4,-6.064783969622732E-5
182000,10.802158924470094+9.869192082688687E-15i,0.009448295474679133,5.972967914446147E-4,0.2600800770187261,1.4082688901790523E-4,9.82111682852318E-4,4.8007598949809067E-4,-3.6516179822589586E-5
182000,12.094543186655141,-0.010251443022144315,-0.24345367422735578,-0.001443986399036516,0.002034487340562922,4.893481415864214E-4,-9.586151074835196E-4,-2.914979638447759E-4
182000,13.194322846677844-1.280202923967366E-12i,5.2933286644650313E-5,0.32871542595894077,-1.1863476911506187E-4,-0.0011079391949750173,8.905489773079201E-5,2.40001893779979E-5,1.8893494962361594E-4
182000,13.271009953261327-4.0215661212929017E-14i,-3.3765030016669596E-4,-0.0013175170856282545,7.64736077503196E-4,0.16845130715409154,5.432831359134457E-4,0.0010626188686441288,-8.867595014442119E-5
188600,8.337291168189259-9.367443623771411E-16i,1.3838593335432678E-4,0.24835031563683618,6.498563386462157E-5,5.756465697222707E-5,-9.327231272484165E-5,-7.046081401265515E-5,2.8207190870168834E-4
188600,8.83736884630935,-2.7266082684931366E-4,-0.21501798657334437,-4.9438993786108415E-5,-8.412807723833846E-5,9.306807116819956E-5,6.707419599400303E-5,-2.657154192438131E-4
188600,10.203992238338541,-0.19822656094612817,4.804064165026156E-4,-0.0018524061152491935,7.584273755761575E-5,2.2435699080482984E-5,3.888876395130361E-5,3.42830091731686E-5
188600,10.365042525159307+3.430786791682486E-15i,-0.0016154287960027545,-2.0697222523140816E-4,-0.35223606608605407,2.6219919139816556E-4,6.266520478058741E-4,-4.576895417478557E-4,-1.8165004625826645E-4
188600,10.981991398066674+7.757518788776057E-15i,-0.043894450906207354,-4.757820478524882E-4,0.00867748211859385,-2.0021311891110978E-4,2.2910020932728913E-4,-2.3203667816007444E-5,-4.967252663517935E-6
188600,11.034306296338062,0.0018665332389972912,-2.6831911357943355E-4,0.32352619692646767,-4.5544259970545985E-4,-0.004944120979509439,4.2288754087641716E-4,1.5119675552042824E-4
188600,12.326714023115715,-0.01005385246596484,-0.28440200631593376,-6.937489248368302E-4,0.0020684028639014014,6.270928972755013E-4,-9.750380181007804E-4,-3.0608792942196883E-4
188600,13.428940841454263-1.4512932508968223E-12i,9.767223995459059E-5,0.35004790276176,-1.5495830726621965E-4,-9.727239484783568E-4,3.418961932971383E-5,2.0601331444368304E-4,2.2260453693290623E-4
188600,13.503201581461148-5.786818647595868E-14i,-3.4460039859817733E-4,-0.0013675988835126624,7.647687117049488E-4,0.162524805796059,5.524552254754926E-4,0.0010629416282778971,-8.481127130011968E-5
195200,8.56944039038228,1.3755048211052266E-4,0.24904157664246782,6.444148397284313E-5,5.753147166735567E-5,-9.325532918235241E-5,-7.092627401923611E-5,2.825435892806514E-4
195200,9.069539898550746+8.795856460167026E-15i,-2.3012159322764446E-4,-0.25730719237258554,-2.7816251475961345E-5,-5.786313931502841E-5,8.94624223885193E-5,8.460516314657909E-5,-2.914504749327772E-4
195200,10.44061267793879+1.1381416177466371E-14i,-0.1025722460807432,4.8530131648260384E-4,-0.0019761858278153446,8.848968331530076E-5,-3.36545616823521E-6,1.8002998019553845E-5,2.544602516179855E-5
195200,10.597207073731054,-0.0017630822108658322,-2.6404505523523026E-4,-0.3475029752493371,2.2533240044202474E-4,5.373883727221806E-4,-4.59462460482945E-4,-1.7693686556768024E-4
195200,11.216092034891076+7.974343681006399E-15i,0.34924049725673717,-4.612021434158769E-4,0.007407385297167978,-1.3528247291149485E-4,9.774376714626026E-5,-1.0239220089401944E-4,-4.138848139269191E-5
195200,11.266453683600862-1.1947239498048982E-14i,0.010485764625794007,7.360411025840461E-4,0.1753542019279352,3.00923364503513E-4,0.0028236671482824,3.792196482275074E-4,-1.1061793043704497E-4
195200,12.55888404202781+3.4956186013801284E-15i,-0.010156950585276282,-0.2504797120560139,-0.0013178589751138082,0.002046936714573842,5.126222315740813E-4,-9.564288509286666E-4,-2.9161625767769653E-4
195200,13.66348231736242+2.441980436192385E-14i,3.0986832099761054E-5,0.31452009420077137,-9.886794420114662E-5,-0.001236892939445361,1.180520567328029E-4,-9.633835803759246E-5,1.695360289622411E-4
195200,13.735392025361858-1.0396364821042574E-14i,-3.2542415224662E-4,-0.0013559690134891259,7.606410298060507E-4,0.19178821275751137,5.06014291392751E-4,0.0010562685041837813,-1.0749341492735067E-4
201800,8.80158937747898-6.640438174158332E-15i,1.374537996549554E-4,0.24904489855223744,6.421127935932369E-5,5.793091288478528E-5,-9.331888816031305E-5,-7.10926905201658E-5,2.8261890563664635E-4
201800,9.301709895715346-6.361679263531499E-15i,-2.7849774530484535E-4,-0.20662200054968077,-5.3349582702973886E-5,-8.926254695703468E-5,9.391025077434283E-5,6.398391006687806E-5,-2.6045104488122274E-4
201800,10.677036888340384-2.4455656343996386E-15i,-0.3413705392642188,4.4870498079532854E-4,-0.0017461069772170229,5.4091765412700426E-5,6.165792242221585E-5,7.041036939254288E-5,4.654772350264178E-5
201800,10.829370957703004+6.9501237073311285E-15i,-0.0014828473042280352,-1.1819568562906465E-4,-0.3547728743435935,3.157599992141807E-4,7.963756144486924E-4,-4.485430890475832E-4,-1.8560118699384584E-4
201800,11.4501131399884,-0.16600810101690605,-4.4514797874238533E-4,0.009213973676959013,-2.0854348892803488E-4,2.837779785569196E-4,4.455715345678511E-6,8.354449257982959E-6
201800,11.49860109267717+3.0798748177332764E-15i,-0.010852222346781001,-7.531141461042932E-4,-0.1584536362218636,-3.260326612190241E-4,-0.0032239226636581234,-3.565995065905947E-4,1.312347042476857E-4
201800,12.791053279751122,-0.008146162257728599,-0.038950227949057226,-0.003697722179952636,0.0014168875567762025,-1.1831087491640323E-4,-6.456254608737631E-4,-1.5749880313662207E-4
201800,13.897950793087526+7.619007924296452E-14i,-1.67873330234392E-4,0.10626399225925955,9.241241819778727E-5,-0.0015337180582358455,3.098271157673582E-4,-9.419847964535375E-4,-3.601284302116157E-5
201800,13.96758132896553+1.1849336064312912E-14i,-4.040576383672031E-4,-0.0014421263333614205,5.65728646014797E-4,-0.09518946226000968,7.230619393040039E-4,7.922128863171088E-4,9.692714657096438E-5
208400,9.033738143651426-8.379301449395744E-15i,1.3761200080919235E-4,0.24880883218910238,6.409748678406653E-5,5.8470687187639726E-5,-9.340839291294274E-5,-7.115226082994048E-5,2.8255525617996877E-4
208400,9.53387889763886,-1.7901996773131036E-4,-0.294022188595231,-4.678011767054668E-6,-2.926392715591694E-5,8.334762613742052E-5,1.0056798157157328E-4,-3.100224492122191E-4
208400,10.913277608111768-8.097025736555916E-15i,0.026912675970116248,4.7351403773674235E-4,-0.0021094974598336452,1.0223966284645826E-4,-3.7351523234581254E-5,-1.002695696578898E-5,1.278303859172867E-5
208400,11.06153420849002-1.1032923283584375E-14i,-0.0018587881118690692,-2.7366663306984366E-4,-0.3464215202855221,2.1946586375340746E-4,5.368611977356832E-4,-4.592034029923122E-4,-1.755253810429989E-4
208400,11.684059471321216+4.536534396436628E-15i,-0.16570802831757386,-4.463677900472549E-4,0.00959446931578323,-2.100726472166535E-4,2.9910149101682103E-4,4.6015570086257515E-6,8.990150412363874E-6
208400,11.730748530103018+9.187115007838185E-15i,6.429120549794765E-4,-3.6507141319610544E-4,0.3020760178354459,-5.004575892597442E-4,-0.005969708643986263,3.757524458140872E-4,1.715860298964717E-4
208400,13.023221770509151,-0.009866313734816884,-0.29219020786953637,-5.220448226978409E-4,0.002075645825330672,6.555636288928858E-4,-9.645904026309755E-4,-3.049306608067994E-4
208400,14.132349573475189+6.588391869331842E-14i,-5.499772243487063E-5,0.24378535878061922,-2.0247465443512892E-5,-0.0015192778202111456,2.131945642336752E-4,-5.178221911311531E-4,8.990057035002832E-5
208400,14.199769534169139-7.91011033322399E-15i,-3.970187899064989E-4,-0.0016038493681588234,7.402312071140909E-4,0.07526675045639959,6.554081935950097E-4,0.0010306407983350307,-2.291696390784065E-5
215000,9.265886701947215+2.5817639767966016E-15i,1.3360714730247084E-4,0.2523729162621983,6.235136859691589E-5,5.648667151173753E-5,-9.301801737003055E-5,-7.283724374312557E-5,2.8464763013421197E-4
215000,9.766046959694798+4.721318721846378E-15i,-2.6689172941258E-4,-0.2192936729836151,-4.7622272482243575E-5,-8.269531455827321E-5,9.361391154875908E-5,6.938976504708694E-5,-2.688840676903206E-4
215000,11.149346487536878+3.4462645008573464E-15i,-0.1498164857240339,4.843932341058102E-4,-0.0021153004721574144,8.476824780930285E-5,8.288926355118122E-6,2.8386165863606265E-5,2.964377873556965E-5
215000,11.293696855564322+8.27064012462441E-15i,7.447251312048467E-4,5.548652267478002E-4,-0.18325415961523636,5.109900458699631E-4,0.0014466018866361636,-1.4822327574580115E-4,-1.1723569916187088E-4
215000,11.917935411792435+6.8047222430815095E-15i,0.6417361534220198,1.4826679826526033E-5,-0.002715947222127097,1.0494272471693363E-4,-2.4555358355417506E-4,-1.2968197454806465E-4,-6.203336510988108E-5
215000,11.962896002568327+2.74993498327591E-15i,0.007429507440653092,1.2395991056309295E-4,0.3524083507513608,-2.432129580940866E-4,-0.0033277500837299947,5.300638179030479E-4,5.8049791110166945E-5
215000,13.255389546544313-1.7146894420595434E-14i,0.00589950172658636,0.3565677185005802,-0.002622830765910912,-0.0015114244309080396,-9.872643239984488E-4,7.089999686542183E-4,2.688002654704602E-4
215000,14.366681765619552+9.513852347686288E-14i,-4.5177144951607186E-5,0.2528257644605016,-2.8970356225707425E-5,-0.0015447967830928698,2.0434854696668088E-4,-5.041654882683244E-4,9.938431531069382E-5
215000,14.431956680894753-4.750431411438166E-14i,-2.5524725536590003E-4,-0.0012317479197231983,7.129260142153658E-4,0.26315035347546345,3.540901964434431E-4,9.881215878572327E-4,-1.6401757898242567E-4
221600,9.49803506439911-1.2494307385791651E-14i,1.3484299592688242E-4,0.25115713051225674,6.2693931144872E-5,5.7650394469480604E-5,-9.322842791007773E-5,-7.246717292030883E-5,2.840276453340027E-4
221600,9.998214133203929,-1.1073500562476366E-4,-0.32705577582986295,2.343266456499805E-5,6.524387711497373E-6,7.257286450834316E-5,1.1587862083766564E-4,-3.203687596867138E-4
221600,11.385254203280335-3.991373374568581E-15i,-0.05378676466978848,4.830001840193276E-4,-0.002222999714265721,9.615680223623112E-5,-1.7280381944526632E-5,7.530083060681639E-6,2.0504074825196334E-5
221600,11.52585892660342-2.8585865144684837E-15i,-0.0021834844544284925,-3.979445506570834E-4,-0.3254722408590543,1.273681512052062E-4,2.822217214359702E-4,-4.502797674305284E-4,-1.5943277949284404E-4
221600,12.151745005515671-5.467042905277161E-15i,0.3570319540308665,-4.6204312973124266E-4,0.008665524154093345,-1.380964124712565E-4,1.4439912356618522E-4,-1.0198267781341117E-4,-4.086545316966256E-5
221600,12.195043516954204-4.947542857126342E-15i,0.012264855491937999,6.492731232804524E-4,0.23343123854572334,1.9086931684034373E-4,0.001889275820640162,4.442877170894982E-4,-1.2547323642005833E-4
221600,13.487556638260058-2.7072442544076055E-15i,-0.00994021691443366,-0.27146975174112,-9.29571154632453E-4,0.0020744989002672133,5.836548676162235E-4,-9.537881173657388E-4,-2.951038016292596E-4
221600,14.600950293508518+1.491368395303816E-13i,-2.453032379223944E-5,0.2710033097584477,-4.749814094878224E-5,-0.0015425884107106423,1.8417077603134657E-4,-4.372311571970631E-4,1.1874677453600966E-4
221600,14.664142807209608-9.482908183066337E-14i,-3.7242020702028654E-4,-0.0016465526412728349,7.629206263758475E-4,0.13927000920515475,5.863551181288901E-4,0.0010600992456405189,-7.083361186506502E-5
228200,9.730183242122322,1.366170666028236E-4,0.24943597803845619,6.325465210539034E-5,5.91266023650075E-5,-9.349520442042822E-5,-7.187778708825025E-5,2.831152546336864E-4
228200,10.23038046579937-7.376688495740521E-15i,-1.6806398548788976E-4,0.31820294782323716,-1.1364903826911488E-4,-1.3135937196742314E-4,-5.876190136383601E-6,-1.2450289010150105E-4,2.3390918310885574E-4
228200,11.621010558753103+9.470436839493924E-15i,-0.156061263164201,4.8409603973617577E-4,-0.0022245042493689478,8.512914123314194E-5,9.34106318296401E-6,2.9773906361602888E-5,3.0092423381719697E-5
228200,11.758020447625363-5.8536968889058825E-15i,-0.002377942117876036,-4.880319328273744E-4,-0.29969694950087467,4.8898784778347245E-5,5.1281543014046975E-5,-4.3102588879670504E-4,-1.4218126233426609E-4
228200,12.385491989929612-6.323692276523602E-15i,-0.533101986472455,-2.1174618895722274E-4,0.0069064685183694375,-1.7147649735203385E-4,3.417417592964879E-4,9.477388096616334E-5,5.03086904634435E-5
228200,12.42719108037314-1.1975990146826667E-14i,0.012827591983936742,6.746028895921862E-4,0.2183772022344643,2.194089730531665E-4,0.0023418270465123416,4.2547829442345894E-4,-1.5180779709343054E-4
228200,13.719723074350194-6.950587146178307E-15i,-0.00996285542716955,-0.24185117424083805,-0.0014359566049460342,0.002042206364426442,4.846155146041797E-4,-9.338902096017957E-4,-2.8040978938660574E-4
228200,14.83515791137887+5.423020915138322E-14i,3.0377719306876443E-5,0.31244181157254136,-9.571552412012709E-5,-0.0014175581403459345,1.2511419648553667E-4,-1.8949881964072893E-4,1.6659640397332178E-4
228200,14.896327949437643+1.266006135861155E-13i,-3.0700069314779934E-4,-0.0014760424487618108,7.465614132709971E-4,0.22316738449008017,4.477500782619805E-4,0.0010357178725824432,-1.3388047448870583E-4
234800,9.962331245400437+2.3904116241568113E-15i,1.365664493995098E-4,0.2493813474869943,6.310777647813165E-5,5.949103494938593E-5,-9.355105548961502E-5,-7.199902710448756E-5,2.83147666354694E-4
234800,10.462546001752765-5.467444006091138E-15i,-2.762452849920023E-4,-0.20635744690968819,-5.372179064519913E-5,-9.044853144510313E-5,9.483540043773737E-5,6.456325077523243E-5,-2.6077782432220036E-4
234800,11.856624572230263-1.3742432560763364E-14i,-0.28503868045892977,4.6624943042882324E-4,-0.0021128213292665433,6.688780535591393E-5,4.4295586558583566E-5,5.7944314887301183E-5,4.162328377995911E-5
234800,11.990181443111736-5.401241451274841E-15i,-0.002112623630720695,-3.15366051575218E-4,-0.3409300937929244,1.913299869520369E-4,4.816927340574593E-4,-4.576899345455099E-4,-1.7001598354038003E-4
234800,12.619179824301222-1.1050440928780518E-14i,0.45474419731087995,2.9076070548911227E-4,-0.008686866485629788,1.9340055638860417E-4,-3.784208819605852E-4,-7.399457145058292E-5,-4.262678464799035E-5
234800,12.65933870021146-3.2931106898866634E-15i,0.010959487377373357,3.420723822846285E-4,0.33115048393694246,-9.274455029127103E-5,-0.0017326088096076063,5.330685648431699E-4,-3.6860401783506594E-5
234800,13.951888881917949+1.861313410030471E-15i,-0.009880841372241005,-0.2691373263219566,-9.653425445557982E-4,0.002076361937115728,5.759301444406843E-4,-9.465073852545887E-4,-2.916580640498172E-4
234800,15.069307215913815+4.6354195565232005E-14i,1.177100952122245E-4,0.3556012389697877,-1.6716968491801843E-4,-0.0010534946326084059,1.8373315280817148E-5,2.7348381245242525E-4,2.312161349658187E-4
234800,15.128512142263737,-3.238125531440796E-4,-0.0015762047807616213,7.540677478484515E-4,0.2082760521949189,4.774699572499179E-4,0.0010461645463066974,-1.231485970334733E-4
241400,10.194479083762268+6.8063342180693295E-15i,1.3632783200627065E-4,0.24949778836201508,6.289753922568253E-5,5.973098819528117E-5,-9.358340690510294E-5,-7.218986344938892E-5,2.83275760280654E-4
241400,10.694710782266375-2.1691645567821112E-15i,-2.803257058916366E-4,-0.20053841948293985,-5.6339307744043116E-5,-9.368730648699407E-5,9.523711348801783E-5,6.235174901491815E-5,-2.5700897205620227E-4
241400,12.092104554440091-4.9984467527191866E-15i,-0.22093217493653636,4.781332638469078E-4,-0.0022684906877657217,7.73770803767131E-5,2.6243690172785905E-5,4.391605264753438E-5,3.5897673912969746E-5
241400,12.222341936119793+2.7605029197683077E-15i,-0.0018849947812354616,-2.0355909736165034E-4,-0.3522839342494511,2.6712062525070096E-4,7.275574459765109E-4,-4.56186271509758E-4,-1.798266709125014E-4
241400,12.852811715082291+1.1488606326905767E-14i,0.5295326776456574,-3.7002955567358816E-4,0.006764729962961519,-7.483109470602563E-5,5.48811947358846E-5,-1.2944293596956093E-4,-5.647396215026245E-5
241400,12.89148638417487+4.879678325888113E-15i,0.012910403985260796,7.999872359880224E-4,0.07803050765908737,4.257300259512344E-4,0.005503657076857567,2.4055677216824924E-4,-2.585967626820935E-4
241400,14.184054086584897+8.193462122959166E-15i,-0.0097086944525402,-0.19005273233093503,-0.002163761610905305,0.001935197205868831,3.1952627230896394E-4,-8.777899114070756E-4,-2.490792125759447E-4
241400,15.303400657397855+2.0045464096841993E-13i,3.9536037785418236E-5,0.3177382107114266,-1.0247750205740489E-4,-0.001462140479219444,1.1691655409786072E-4,-1.813079238452875E-4,1.7316783495565163E-4
241400,15.36069541883222-8.718176362383575E-14i,-3.588415659002079E-4,-0.0017497192576214574,7.639317741154532E-4,0.16929502007224076,5.445845613203399E-4,0.0010598706946191715,-9.485914247210046E-5
248000,10.426626766050042-3.626184376784105E-15i,1.3367153588325463E-4,0.2518173754410081,6.175887627071194E-5,5.850463409447235E-5,-9.33372448513191E-5,-7.332161306319365E-5,2.846494879913813E-4
